frame,x,y
1,268,332
1,279,327
1,285,324
1,288,322
1,286,321
1,285,321
1,285,321
1,287,322
1,289,325
1,289,329
1,288,331
1,287,331
1,287,331
1,287,331
1,287,331
1,287,331
1,287,331
1,287,331
1,287,331
1,287,331
1,285,323
1,284,315
1,285,300
1,285,283
1,289,284
1,291,284
1,296,285
1,299,285
1,303,285
1,306,286
1,309,286
1,312,283
1,312,283
1,311,285
1,311,287
1,312,287
1,311,288
1,312,288
1,312,288
1,312,288
1,312,288
1,312,288
1,312,288
1,312,288
1,312,288
1,312,288
1,312,288
1,312,289
1,312,288
1,312,288
1,312,288
1,312,288
1,312,288
1,311,288
1,310,289
1,309,290
1,309,290
1,309,290
1,303,290
1,296,290
1,290,290
1,282,290
1,276,290
1,269,290
1,261,291
1,252,291
1,242,292
1,237,292
1,234,292
1,232,293
1,230,294
1,229,294
1,230,294
1,229,294
1,228,294
1,228,294
1,227,294
1,226,294
1,223,293
1,220,293
1,218,292
1,216,292
1,216,290
1,217,287
1,218,285
1,220,286
1,219,285
1,219,287
1,219,286
1,219,287
1,220,287
1,219,289
1,219,289
1,219,289
1,219,289
1,219,289
1,219,289
1,219,289
1,219,289
1,219,289
1,219,289
1,219,289
1,219,289
1,219,289
1,219,289
1,219,289
1,219,289
1,219,289
1,219,289
1,219,289
1,219,289
1,219,289
1,219,289
1,219,289
1,219,289
1,219,289
1,219,289
1,219,289
1,219,289
1,219,289
1,219,289
1,219,289
1,219,289
1,219,289
1,219,289
1,219,289
1,219,289
1,219,289
1,219,289
1,219,289
1,219,289
1,219,289
1,219,289
1,219,289
1,219,289
1,219,289
1,219,289
1,219,289
1,219,289
1,219,290
1,219,289
1,219,289
1,219,289
1,219,289
1,219,289
1,219,289
1,219,289
1,219,289
1,219,289
1,218,289
1,218,289
1,218,289
1,218,289
1,217,289
1,217,290
1,217,290
1,217,290
1,217,290
1,217,290
1,217,290
1,217,290
1,217,290
1,217,290
1,217,290
1,217,290
1,217,290
1,217,289
1,217,290
1,217,290
1,217,290
1,217,290
1,217,290
1,217,290
1,217,290
1,217,290
1,217,290
1,217,290
1,217,290
1,217,290
1,217,290
1,217,290
1,217,290
1,217,290
1,217,290
1,217,290
1,217,290
1,217,290
1,217,290
1,217,290
1,217,290
1,217,290
1,217,290
1,217,290
1,217,289
1,217,290
1,217,289
1,217,290
1,217,289
1,217,289
1,217,289
1,217,290
1,217,289
1,217,289
1,217,289
1,217,289
1,217,290
1,217,289
1,217,289
1,217,289
1,218,289
1,217,289
1,217,290
1,217,289
1,217,289
1,217,289
1,218,289
1,217,289
1,218,290
1,217,290
1,217,290
1,217,290
1,217,290
1,217,290
1,217,290
1,217,290
1,217,289
1,217,289
1,217,289
1,217,290
1,217,290
1,217,290
1,217,290
1,217,290
1,217,290
1,217,290
1,217,290
1,217,289
1,217,289
1,217,289
1,217,289
1,217,289
1,217,289
1,217,290
1,217,290
1,217,290
1,217,289
1,217,290
1,217,289
1,217,290
1,217,289
1,217,289
1,217,290
1,217,290
1,217,290
1,217,289
1,217,289
1,217,289
1,217,289
1,217,289
1,217,289
1,217,290
1,217,290
1,217,289
1,217,290
1,217,289
1,217,289
1,217,289
1,217,289
1,217,289
1,217,289
1,217,290
1,217,289
1,217,289
1,217,289
1,217,289
1,217,289
1,217,289
1,217,289
1,217,290
1,217,289
1,217,290
1,217,290
1,217,290
1,217,290
1,217,290
1,217,290
1,217,290
1,217,290
1,217,290
1,217,290
1,217,290
1,217,289
1,217,290
1,217,290
1,217,289
1,218,289
1,217,288
1,217,287
1,217,286
1,217,285
1,217,285
1,217,285
1,217,285
1,217,285
1,218,286
1,218,287
1,217,288
1,217,287
1,217,287
1,217,288
1,217,288
1,217,288
1,217,288
1,217,288
1,217,288
1,217,288
1,218,287
1,217,288
1,217,288
1,217,288
1,217,288
1,217,288
1,218,287
1,217,288
1,218,287
1,218,287
1,218,287
1,218,287
1,218,287
1,218,287
1,218,287
1,218,287
1,218,287
1,217,286
1,217,286
1,218,286
1,218,286
1,218,286
1,218,286
1,218,285
1,218,285
1,218,285
1,218,285
1,218,285
1,218,285
1,218,285
1,218,285
1,218,285
1,218,285
1,218,285
1,218,285
1,218,285
1,218,285
1,218,285
1,218,285
1,218,285
1,218,285
1,218,285
1,218,285
1,218,285
1,218,285
1,218,284
1,218,285
1,218,285
1,218,285
1,218,285
1,218,284
1,218,285
1,218,285
1,217,285
1,218,285
1,217,285
1,218,284
1,218,285
1,218,285
1,218,285
1,218,285
1,217,285
