frame,x,y
708,395,198
709,394,197
710,394,197
714,394,199
715,394,199
716,393,199
717,393,199
718,393,199
720,393,199
721,393,199
722,393,200
723,393,200
724,393,200
725,393,200
726,393,200
727,393,199
728,393,199
729,393,199
730,393,200
731,393,200
732,393,200
733,393,200
734,392,200
735,393,200
736,392,200
737,392,200
738,392,201
739,392,201
740,391,201
741,391,201
744,390,201
747,389,201
748,388,201
749,388,201
750,387,201
751,386,201
752,386,201
753,386,201
754,384,201
755,384,201
756,383,201
757,382,201
758,381,201
759,380,201
762,377,202
763,375,202
764,374,202
765,372,202
766,371,202
767,370,203
768,367,202
769,366,203
771,364,202
772,361,204
774,358,203
775,355,204
776,354,204
778,351,205
779,349,205
780,347,205
783,343,206
784,343,205
786,338,205
787,337,206
788,336,206
789,335,206
790,334,206
791,333,207
792,332,206
793,332,206
794,330,207
795,329,207
796,328,207
797,328,207
798,327,207
799,326,207
800,325,207
801,324,207
802,323,208
803,322,207
804,321,207
806,320,207
807,320,208
808,318,207
809,318,208
810,316,207
811,315,208
815,311,208
816,310,208
817,308,208
819,307,208
820,305,208
821,304,208
822,302,208
824,301,209
826,299,208
827,298,208
829,298,208
830,297,208
831,297,208
832,297,208
833,296,208
834,296,208
835,296,208
836,296,208
837,296,208
838,297,208
840,297,209
842,297,208
845,298,208
846,298,208
849,299,208
851,299,208
852,299,208
853,299,208
854,299,208
855,299,208
856,299,208
857,299,208
858,299,208
859,299,208
860,299,208
861,299,208
862,299,208
863,299,208
864,299,208
866,299,208
867,298,208
868,299,208
869,300,207
870,299,207
871,300,207
872,300,207
874,300,207
875,301,207
876,301,208
878,301,207
881,301,208
882,301,208
883,301,208
884,301,208
885,301,208
886,301,208
887,301,208
889,300,208
890,300,208
891,300,208
892,300,208
893,301,208
894,300,208
895,299,208
896,299,208
897,300,208
898,299,208
899,300,208
900,299,208
901,299,208
904,299,208
906,300,208
907,300,208
908,300,209
911,301,208
913,300,208
914,300,208
915,301,208
916,301,208
917,301,208
918,301,208
919,301,208
920,301,208
921,301,208
922,301,208
923,300,208
924,301,208
927,300,208
928,300,208
929,301,209
930,301,209
931,301,209
932,301,208
933,301,208
934,301,208
935,301,208
936,301,208
937,301,208
938,301,208
939,301,208
