Timestamp,Arduino_Time,contact,delta_X,delta_Y,Sync_Time,Simple_Time
2025-12-11 18:23:49.957260,323012,98,0,0,2025-12-11 18:23:50.298774719,2025-12-11 18:23:50.280272
2025-12-11 18:23:50.338991,324484,94,0,0,2025-12-11 18:23:50.300246239,2025-12-11 18:23:50.281744
2025-12-11 18:23:50.340636,325968,104,0,0,2025-12-11 18:23:50.301729679,2025-12-11 18:23:50.283228
2025-12-11 18:23:50.342263,327500,96,0,0,2025-12-11 18:23:50.303261042,2025-12-11 18:23:50.284760
2025-12-11 18:23:50.342263,328988,106,0,0,2025-12-11 18:23:50.304748535,2025-12-11 18:23:50.286248
2025-12-11 18:23:50.343995,330520,96,0,0,2025-12-11 18:23:50.306279898,2025-12-11 18:23:50.287780
2025-12-11 18:23:50.343995,332004,98,0,0,2025-12-11 18:23:50.307763338,2025-12-11 18:23:50.289264
2025-12-11 18:23:50.345665,333484,104,0,0,2025-12-11 18:23:50.309242964,2025-12-11 18:23:50.290744
2025-12-11 18:23:50.353355,335024,104,0,0,2025-12-11 18:23:50.310782194,2025-12-11 18:23:50.292284
2025-12-11 18:23:50.354450,336556,102,0,0,2025-12-11 18:23:50.312313795,2025-12-11 18:23:50.293816
2025-12-11 18:23:50.356124,338096,106,0,0,2025-12-11 18:23:50.313853264,2025-12-11 18:23:50.295356
2025-12-11 18:23:50.357693,339628,98,0,0,2025-12-11 18:23:50.315384626,2025-12-11 18:23:50.296888
2025-12-11 18:23:50.359367,341112,102,0,0,2025-12-11 18:23:50.316868067,2025-12-11 18:23:50.298372
2025-12-11 18:23:50.360724,342648,96,0,0,2025-12-11 18:23:50.318403482,2025-12-11 18:23:50.299908
2025-12-11 18:23:50.362313,344132,94,0,0,2025-12-11 18:23:50.319886923,2025-12-11 18:23:50.301392
2025-12-11 18:23:50.368809,345612,100,0,0,2025-12-11 18:23:50.321366310,2025-12-11 18:23:50.302872
2025-12-11 18:23:50.370462,347152,98,0,0,2025-12-11 18:23:50.322905779,2025-12-11 18:23:50.304412
2025-12-11 18:23:50.371713,348632,100,0,0,2025-12-11 18:23:50.324385405,2025-12-11 18:23:50.305892
2025-12-11 18:23:50.373370,350164,98,0,0,2025-12-11 18:23:50.325916767,2025-12-11 18:23:50.307424
2025-12-11 18:23:50.374990,351652,98,0,0,2025-12-11 18:23:50.327404261,2025-12-11 18:23:50.308912
2025-12-11 18:23:50.376633,353132,98,0,0,2025-12-11 18:23:50.328883648,2025-12-11 18:23:50.310392
2025-12-11 18:23:50.377943,354620,94,0,0,2025-12-11 18:23:50.330371141,2025-12-11 18:23:50.311880
2025-12-11 18:23:50.379552,356100,96,0,0,2025-12-11 18:23:50.331850529,2025-12-11 18:23:50.313360
2025-12-11 18:23:50.387035,357588,102,0,0,2025-12-11 18:23:50.333338022,2025-12-11 18:23:50.314848
2025-12-11 18:23:50.389067,359120,100,0,0,2025-12-11 18:23:50.334869385,2025-12-11 18:23:50.316380
2025-12-11 18:23:50.390356,360660,98,0,0,2025-12-11 18:23:50.336408854,2025-12-11 18:23:50.317920
2025-12-11 18:23:50.391902,362140,110,0,0,2025-12-11 18:23:50.337888241,2025-12-11 18:23:50.319400
2025-12-11 18:23:50.392945,363676,98,0,0,2025-12-11 18:23:50.339423656,2025-12-11 18:23:50.320936
2025-12-11 18:23:50.394972,365160,106,0,0,2025-12-11 18:23:50.340907097,2025-12-11 18:23:50.322420
2025-12-11 18:23:50.396972,366696,96,0,0,2025-12-11 18:23:50.342442751,2025-12-11 18:23:50.323956
2025-12-11 18:23:50.402860,368176,100,0,0,2025-12-11 18:23:50.343922138,2025-12-11 18:23:50.325436
2025-12-11 18:23:50.403859,369716,100,0,0,2025-12-11 18:23:50.345461607,2025-12-11 18:23:50.326976
2025-12-11 18:23:50.405873,371248,100,0,0,2025-12-11 18:23:50.346992970,2025-12-11 18:23:50.328508
2025-12-11 18:23:50.406868,372788,88,0,0,2025-12-11 18:23:50.348532438,2025-12-11 18:23:50.330048
2025-12-11 18:23:50.408341,374268,102,0,0,2025-12-11 18:23:50.350011826,2025-12-11 18:23:50.331528
2025-12-11 18:23:50.409334,375800,98,0,0,2025-12-11 18:23:50.351543188,2025-12-11 18:23:50.333060
2025-12-11 18:23:50.412240,377288,104,0,0,2025-12-11 18:23:50.353030682,2025-12-11 18:23:50.334548
2025-12-11 18:23:50.413243,378820,98,0,0,2025-12-11 18:23:50.354562283,2025-12-11 18:23:50.336080
2025-12-11 18:23:50.415241,380308,100,0,0,2025-12-11 18:23:50.356049538,2025-12-11 18:23:50.337568
2025-12-11 18:23:50.422303,381832,96,0,0,2025-12-11 18:23:50.357573032,2025-12-11 18:23:50.339092
2025-12-11 18:23:50.424288,383320,98,0,0,2025-12-11 18:23:50.359060526,2025-12-11 18:23:50.340580
