frame,x,y
1,278,316
1,281,310
1,282,308
1,287,301
1,290,297
1,294,291
1,297,287
1,301,283
1,317,304
1,318,307
1,319,308
1,319,310
1,320,309
1,320,309
1,320,310
1,320,310
1,320,309
1,320,310
1,320,310
1,321,311
1,321,311
1,321,311
1,320,310
1,320,310
1,320,310
1,320,311
1,320,310
1,320,310
1,320,310
1,320,310
1,320,311
1,320,310
1,320,310
1,320,310
1,320,310
1,321,310
1,320,308
1,321,308
1,321,306
1,321,305
1,321,301
1,322,286
1,321,275
1,321,267
1,320,275
1,319,275
1,318,257
1,318,251
1,319,248
1,319,247
1,320,245
1,321,243
1,323,225
1,326,217
1,329,209
1,329,207
1,330,202
1,331,198
1,331,197
1,330,200
1,327,212
1,326,219
1,324,226
1,322,235
1,317,251
1,315,253
1,313,253
1,312,250
1,310,240
1,311,260
1,312,270
1,312,276
1,311,286
1,311,293
1,311,294
1,311,293
1,311,293
1,311,293
1,311,294
1,311,293
1,311,294
1,311,294
1,311,294
1,311,295
1,311,296
1,311,296
1,335,299
1,335,299
1,335,299
1,336,298
1,336,299
1,336,299
1,336,299
1,336,299
1,336,299
1,336,300
1,336,299
1,336,299
1,336,299
1,336,299
1,336,299
1,336,299
1,336,299
1,336,299
1,336,299
1,336,299
1,336,299
1,336,299
1,336,299
1,336,299
1,336,299
1,336,299
1,336,299
1,336,299
1,336,299
1,336,299
1,335,301
1,335,302
1,335,301
1,335,301
1,336,303
1,336,304
1,336,304
1,336,304
1,336,304
1,336,304
1,336,304
1,336,303
1,335,303
1,335,303
1,335,303
1,335,303
1,336,303
1,335,302
1,336,302
1,336,302
1,336,303
1,336,303
1,339,304
1,365,304
1,375,304
1,380,303
1,387,303
1,400,303
1,414,303
1,418,303
1,422,303
1,426,303
1,430,303
1,433,303
1,440,303
1,446,303
1,447,303
1,448,303
1,448,303
1,448,303
1,448,303
1,448,303
1,448,303
1,448,303
1,448,303
1,448,303
1,448,303
1,448,303
1,448,303
1,448,303
1,448,303
1,448,303
1,448,303
1,448,303
1,448,304
1,448,303
1,448,303
1,448,303
1,447,303
1,447,303
1,447,303
1,447,303
1,446,302
1,441,303
1,424,303
1,423,302
1,421,303
1,418,303
1,412,303
1,411,304
1,406,304
1,399,304
1,395,303
1,391,303
1,388,303
1,385,303
1,379,303
1,378,302
1,378,302
1,378,302
1,378,302
1,378,302
1,378,302
1,378,302
1,378,302
1,378,302
1,378,302
1,378,301
1,377,302
1,372,303
1,371,304
1,368,304
1,363,305
1,356,305
1,346,306
1,342,307
1,343,312
1,343,315
1,343,317
1,342,319
1,343,319
1,345,319
1,341,317
1,337,316
1,330,315
1,335,308
1,337,307
1,343,306
1,362,299
1,366,274
1,372,234
1,376,231
1,383,234
1,386,238
1,387,242
1,387,243
1,387,242
1,387,241
1,387,239
1,387,238
1,387,237
1,387,237
1,386,237
1,366,240
1,355,241
1,339,243
1,336,244
1,331,248
1,326,254
1,321,264
1,313,284
1,311,297
1,308,307
1,306,313
1,304,313
1,304,313
1,304,312
1,304,311
1,303,310
1,303,310
1,303,310
1,303,310
1,303,310
1,303,310
1,303,310
1,303,311
1,303,311
1,303,311
1,303,310
1,303,310
1,303,311
1,303,311
1,303,311
1,303,311
1,304,311
1,303,311
1,303,311
1,303,311
1,304,311
1,304,311
1,305,311
1,305,311
1,305,310
1,306,311
1,308,310
1,310,310
1,313,310
1,319,309
1,328,309
1,331,308
1,335,308
1,339,308
1,342,307
1,346,307
1,350,308
1,360,306
1,366,306
1,371,306
1,374,306
1,377,306
1,379,305
1,382,306
1,385,305
1,387,305
1,388,305
1,390,305
1,392,305
1,392,305
1,392,305
1,393,305
1,393,305
1,392,305
1,393,306
1,393,305
1,392,305
1,392,305
1,391,305
1,391,305
1,389,305
1,382,305
1,378,305
1,375,305
1,370,305
1,365,305
1,359,305
1,355,305
1,351,305
1,347,305
1,342,305
1,328,304
1,323,304
1,320,304
1,317,304
1,314,304
1,310,304
1,307,304
1,304,304
1,301,304
1,298,304
1,297,304
1,297,304
1,297,305
1,296,305
1,296,305
1,296,305
1,296,305
1,297,305
1,296,305
1,296,305
1,296,305
1,297,306
1,297,306
1,297,306
1,297,306
1,296,306
1,296,306
1,296,306
1,297,306
1,297,306
1,297,306
1,297,306
1,297,306
