,frame_id,Timestamp
0,1,2025-12-12 11:47:32.977491
1,2,2025-12-12 11:47:33.327093
2,3,2025-12-12 11:47:33.339232
3,4,2025-12-12 11:47:33.351848
4,5,2025-12-12 11:47:33.359846
5,6,2025-12-12 11:47:33.366867
6,7,2025-12-12 11:47:33.373029
7,8,2025-12-12 11:47:33.379517
8,9,2025-12-12 11:47:33.387693
9,10,2025-12-12 11:47:33.394674
10,11,2025-12-12 11:47:33.401045
11,12,2025-12-12 11:47:33.408045
12,13,2025-12-12 11:47:33.414056
13,14,2025-12-12 11:47:33.420575
14,15,2025-12-12 11:47:33.428103
15,16,2025-12-12 11:47:33.434222
16,17,2025-12-12 11:47:33.439775
17,18,2025-12-12 11:47:33.445245
18,19,2025-12-12 11:47:33.451409
19,20,2025-12-12 11:47:33.460860
20,21,2025-12-12 11:47:33.467790
21,22,2025-12-12 11:47:33.474721
22,23,2025-12-12 11:47:33.481129
23,24,2025-12-12 11:47:33.487122
24,25,2025-12-12 11:47:33.493521
25,26,2025-12-12 11:47:33.501378
26,27,2025-12-12 11:47:33.510494
27,28,2025-12-12 11:47:33.517947
28,29,2025-12-12 11:47:33.524126
29,30,2025-12-12 11:47:33.529739
30,31,2025-12-12 11:47:33.536770
31,32,2025-12-12 11:47:33.542735
32,33,2025-12-12 11:47:33.548736
33,34,2025-12-12 11:47:33.557911
34,35,2025-12-12 11:47:33.563862
35,36,2025-12-12 11:47:33.572270
36,37,2025-12-12 11:47:33.581531
37,38,2025-12-12 11:47:33.588730
38,39,2025-12-12 11:47:33.594698
39,40,2025-12-12 11:47:33.601261
40,41,2025-12-12 11:47:33.606785
41,42,2025-12-12 11:47:33.611781
42,43,2025-12-12 11:47:33.621072
43,44,2025-12-12 11:47:33.627198
44,45,2025-12-12 11:47:33.640197
45,46,2025-12-12 11:47:33.647772
46,47,2025-12-12 11:47:33.654766
47,48,2025-12-12 11:47:33.660768
48,49,2025-12-12 11:47:33.671942
49,50,2025-12-12 11:47:33.678558
50,51,2025-12-12 11:47:33.687599
51,52,2025-12-12 11:47:33.694667
52,53,2025-12-12 11:47:33.702659
53,54,2025-12-12 11:47:33.708664
54,55,2025-12-12 11:47:33.715977
55,56,2025-12-12 11:47:33.723109
56,57,2025-12-12 11:47:33.728605
57,58,2025-12-12 11:47:33.736354
58,59,2025-12-12 11:47:33.742925
59,60,2025-12-12 11:47:33.750354
60,61,2025-12-12 11:47:33.756511
61,62,2025-12-12 11:47:33.763509
62,63,2025-12-12 11:47:33.771287
63,64,2025-12-12 11:47:33.777414
64,65,2025-12-12 11:47:33.783416
65,66,2025-12-12 11:47:33.788570
66,67,2025-12-12 11:47:33.795977
67,68,2025-12-12 11:47:33.804121
68,69,2025-12-12 11:47:33.811972
69,70,2025-12-12 11:47:33.820122
70,71,2025-12-12 11:47:33.827483
71,72,2025-12-12 11:47:33.834210
72,73,2025-12-12 11:47:33.840252
73,74,2025-12-12 11:47:33.846775
74,75,2025-12-12 11:47:33.854807
75,76,2025-12-12 11:47:33.861803
76,77,2025-12-12 11:47:33.868803
77,78,2025-12-12 11:47:33.874804
78,79,2025-12-12 11:47:33.881087
79,80,2025-12-12 11:47:33.887351
80,81,2025-12-12 11:47:33.894355
81,82,2025-12-12 11:47:33.901353
82,83,2025-12-12 11:47:33.907352
83,84,2025-12-12 11:47:33.913362
84,85,2025-12-12 11:47:33.920358
85,86,2025-12-12 11:47:33.927328
86,87,2025-12-12 11:47:33.935397
87,88,2025-12-12 11:47:33.941884
88,89,2025-12-12 11:47:33.947840
89,90,2025-12-12 11:47:33.957315
90,91,2025-12-12 11:47:33.963644
91,92,2025-12-12 11:47:33.970643
92,93,2025-12-12 11:47:33.977576
93,94,2025-12-12 11:47:33.983588
94,95,2025-12-12 11:47:33.990033
95,96,2025-12-12 11:47:33.996554
96,97,2025-12-12 11:47:34.007554
97,98,2025-12-12 11:47:34.014569
98,99,2025-12-12 11:47:34.023229
99,100,2025-12-12 11:47:34.032945
100,101,2025-12-12 11:47:34.041346
101,102,2025-12-12 11:47:34.048348
102,103,2025-12-12 11:47:34.055597
103,104,2025-12-12 11:47:34.061593
104,105,2025-12-12 11:47:34.069750
105,106,2025-12-12 11:47:34.075888
106,107,2025-12-12 11:47:34.082823
107,108,2025-12-12 11:47:34.089349
108,109,2025-12-12 11:47:34.101343
109,110,2025-12-12 11:47:34.109343
110,111,2025-12-12 11:47:34.116869
111,112,2025-12-12 11:47:34.122891
112,113,2025-12-12 11:47:34.128377
113,114,2025-12-12 11:47:34.135344
114,115,2025-12-12 11:47:34.141210
115,116,2025-12-12 11:47:34.149259
116,117,2025-12-12 11:47:34.155267
117,118,2025-12-12 11:47:34.169263
118,119,2025-12-12 11:47:34.178572
119,120,2025-12-12 11:47:34.185108
120,121,2025-12-12 11:47:34.191088
121,122,2025-12-12 11:47:34.198141
122,123,2025-12-12 11:47:34.203686
123,124,2025-12-12 11:47:34.209665
124,125,2025-12-12 11:47:34.218858
125,126,2025-12-12 11:47:34.225860
126,127,2025-12-12 11:47:34.233674
127,128,2025-12-12 11:47:34.240766
128,129,2025-12-12 11:47:34.247658
129,130,2025-12-12 11:47:34.254173
130,131,2025-12-12 11:47:34.262281
131,132,2025-12-12 11:47:34.269280
132,133,2025-12-12 11:47:34.275795
133,134,2025-12-12 11:47:34.283825
134,135,2025-12-12 11:47:34.290794
135,136,2025-12-12 11:47:34.296800
136,137,2025-12-12 11:47:34.301883
137,138,2025-12-12 11:47:34.308939
138,139,2025-12-12 11:47:34.314022
139,140,2025-12-12 11:47:34.319581
140,141,2025-12-12 11:47:34.325578
141,142,2025-12-12 11:47:34.331104
142,143,2025-12-12 11:47:34.337295
143,144,2025-12-12 11:47:34.343433
144,145,2025-12-12 11:47:34.349554
145,146,2025-12-12 11:47:34.358557
146,147,2025-12-12 11:47:34.364681
147,148,2025-12-12 11:47:34.373770
148,149,2025-12-12 11:47:34.379109
149,150,2025-12-12 11:47:34.389237
150,151,2025-12-12 11:47:34.394481
151,152,2025-12-12 11:47:34.406028
152,153,2025-12-12 11:47:34.412281
153,154,2025-12-12 11:47:34.421296
154,155,2025-12-12 11:47:34.428101
155,156,2025-12-12 11:47:34.434144
156,157,2025-12-12 11:47:34.440170
157,158,2025-12-12 11:47:34.446166
158,159,2025-12-12 11:47:34.454165
159,160,2025-12-12 11:47:34.460173
160,161,2025-12-12 11:47:34.467172
161,162,2025-12-12 11:47:34.473481
162,163,2025-12-12 11:47:34.479540
163,164,2025-12-12 11:47:34.486540
164,165,2025-12-12 11:47:34.492768
165,166,2025-12-12 11:47:34.503756
166,167,2025-12-12 11:47:34.514544
167,168,2025-12-12 11:47:34.522875
168,169,2025-12-12 11:47:34.529339
169,170,2025-12-12 11:47:34.536373
170,171,2025-12-12 11:47:34.543332
171,172,2025-12-12 11:47:34.552332
172,173,2025-12-12 11:47:34.559333
173,174,2025-12-12 11:47:34.565334
174,175,2025-12-12 11:47:34.573600
175,176,2025-12-12 11:47:34.579119
176,177,2025-12-12 11:47:34.588131
177,178,2025-12-12 11:47:34.595158
178,179,2025-12-12 11:47:34.603155
179,180,2025-12-12 11:47:34.610116
180,181,2025-12-12 11:47:34.618134
181,182,2025-12-12 11:47:34.626198
182,183,2025-12-12 11:47:34.633737
183,184,2025-12-12 11:47:34.641529
184,185,2025-12-12 11:47:34.648737
185,186,2025-12-12 11:47:34.654697
186,187,2025-12-12 11:47:34.661154
187,188,2025-12-12 11:47:34.667232
188,189,2025-12-12 11:47:34.673334
189,190,2025-12-12 11:47:34.679417
190,191,2025-12-12 11:47:34.685472
191,192,2025-12-12 11:47:34.694168
192,193,2025-12-12 11:47:34.700188
193,194,2025-12-12 11:47:34.707163
