Timestamp,Arduino_Time,contact,delta_X,delta_Y,Sync_Time,Simple_Time
2025-12-12 11:47:34.466173,323136,54,0,127,2025-12-12 11:47:34.646353245,2025-12-12 11:47:34.789309
2025-12-12 11:47:34.466173,324728,58,0,127,2025-12-12 11:47:34.647968769,2025-12-12 11:47:34.790901
2025-12-12 11:47:34.847002,326312,48,0,70,2025-12-12 11:47:34.649576187,2025-12-12 11:47:34.792485
2025-12-12 11:47:34.848003,327852,52,0,0,2025-12-12 11:47:34.651138783,2025-12-12 11:47:34.794025
2025-12-12 11:47:34.848003,329332,56,0,0,2025-12-12 11:47:34.652640581,2025-12-12 11:47:34.795505
2025-12-12 11:47:34.848003,330816,60,0,0,2025-12-12 11:47:34.654146433,2025-12-12 11:47:34.796989
2025-12-12 11:47:34.849139,332296,52,0,0,2025-12-12 11:47:34.655648232,2025-12-12 11:47:34.798469
2025-12-12 11:47:34.849139,333776,52,0,0,2025-12-12 11:47:34.657150030,2025-12-12 11:47:34.799949
2025-12-12 11:47:34.849139,335264,54,0,0,2025-12-12 11:47:34.658659935,2025-12-12 11:47:34.801437
2025-12-12 11:47:34.852384,336744,56,0,0,2025-12-12 11:47:34.660161734,2025-12-12 11:47:34.802917
2025-12-12 11:47:34.852384,338228,50,0,0,2025-12-12 11:47:34.661667585,2025-12-12 11:47:34.804401
2025-12-12 11:47:34.852384,339708,46,0,0,2025-12-12 11:47:34.663169622,2025-12-12 11:47:34.805881
2025-12-12 11:47:34.852384,341192,52,0,0,2025-12-12 11:47:34.664675474,2025-12-12 11:47:34.807365
2025-12-12 11:47:34.853383,342672,46,0,0,2025-12-12 11:47:34.666177273,2025-12-12 11:47:34.808845
2025-12-12 11:47:34.853383,344160,54,0,0,2025-12-12 11:47:34.667687178,2025-12-12 11:47:34.810333
2025-12-12 11:47:34.853383,345640,62,0,0,2025-12-12 11:47:34.669188976,2025-12-12 11:47:34.811813
2025-12-12 11:47:34.854383,347120,48,0,0,2025-12-12 11:47:34.670690775,2025-12-12 11:47:34.813293
2025-12-12 11:47:34.854383,348604,48,0,0,2025-12-12 11:47:34.672196627,2025-12-12 11:47:34.814777
2025-12-12 11:47:34.854383,350084,40,0,0,2025-12-12 11:47:34.673698425,2025-12-12 11:47:34.816257
2025-12-12 11:47:34.855422,351572,54,0,0,2025-12-12 11:47:34.675208330,2025-12-12 11:47:34.817745
2025-12-12 11:47:34.855422,353052,54,0,0,2025-12-12 11:47:34.676710129,2025-12-12 11:47:34.819225
2025-12-12 11:47:34.855422,354536,56,0,0,2025-12-12 11:47:34.678215981,2025-12-12 11:47:34.820709
2025-12-12 11:47:34.856420,356020,48,0,0,2025-12-12 11:47:34.679721832,2025-12-12 11:47:34.822193
2025-12-12 11:47:34.856420,357504,60,0,0,2025-12-12 11:47:34.681227684,2025-12-12 11:47:34.823677
2025-12-12 11:47:34.856420,358984,36,0,0,2025-12-12 11:47:34.682729483,2025-12-12 11:47:34.825157
2025-12-12 11:47:34.856420,360472,40,0,0,2025-12-12 11:47:34.684239388,2025-12-12 11:47:34.826645
