frame,x,y
1,228,211
1,228,211
1,227,211
1,227,211
1,228,211
1,227,211
1,228,211
1,228,211
1,228,211
1,227,211
1,228,211
1,228,211
1,227,211
1,228,211
1,227,211
1,227,211
1,227,211
1,228,211
1,228,211
1,227,211
1,227,211
1,227,211
1,228,211
1,227,211
1,228,211
1,228,211
1,227,211
1,227,211
1,228,211
1,227,211
1,227,211
1,227,211
1,227,211
1,228,211
1,228,211
1,228,211
1,228,211
1,227,211
1,228,211
1,228,211
1,227,211
1,228,211
1,228,211
1,227,211
1,227,211
1,228,211
1,228,211
1,227,211
1,228,211
1,227,211
1,227,211
1,227,211
1,227,211
1,228,211
1,228,211
1,227,211
1,228,211
1,227,211
1,227,211
1,228,211
1,228,211
1,227,211
