,frame_id,Timestamp
0,1,2025-12-11 18:25:53.455077
1,2,2025-12-11 18:25:53.888697
2,3,2025-12-11 18:25:53.901623
3,4,2025-12-11 18:25:53.913755
4,5,2025-12-11 18:25:53.922288
5,6,2025-12-11 18:25:53.928805
6,7,2025-12-11 18:25:53.938660
7,8,2025-12-11 18:25:53.945739
8,9,2025-12-11 18:25:53.953278
9,10,2025-12-11 18:25:53.960311
10,11,2025-12-11 18:25:53.968096
11,12,2025-12-11 18:25:53.975103
12,13,2025-12-11 18:25:53.982712
13,14,2025-12-11 18:25:53.992238
14,15,2025-12-11 18:25:54.002759
15,16,2025-12-11 18:25:54.011160
16,17,2025-12-11 18:25:54.021334
17,18,2025-12-11 18:25:54.031533
18,19,2025-12-11 18:25:54.038972
19,20,2025-12-11 18:25:54.047679
20,21,2025-12-11 18:25:54.056691
21,22,2025-12-11 18:25:54.064442
22,23,2025-12-11 18:25:54.072537
23,24,2025-12-11 18:25:54.081071
24,25,2025-12-11 18:25:54.088856
25,26,2025-12-11 18:25:54.097379
26,27,2025-12-11 18:25:54.106953
27,28,2025-12-11 18:25:54.113982
28,29,2025-12-11 18:25:54.124788
29,30,2025-12-11 18:25:54.132602
30,31,2025-12-11 18:25:54.141123
31,32,2025-12-11 18:25:54.149657
32,33,2025-12-11 18:25:54.158185
33,34,2025-12-11 18:25:54.167808
34,35,2025-12-11 18:25:54.177264
35,36,2025-12-11 18:25:54.186118
36,37,2025-12-11 18:25:54.193669
37,38,2025-12-11 18:25:54.201859
38,39,2025-12-11 18:25:54.209466
39,40,2025-12-11 18:25:54.218703
40,41,2025-12-11 18:25:54.227266
41,42,2025-12-11 18:25:54.235693
42,43,2025-12-11 18:25:54.243279
43,44,2025-12-11 18:25:54.254785
44,45,2025-12-11 18:25:54.266371
45,46,2025-12-11 18:25:54.275513
46,47,2025-12-11 18:25:54.285066
47,48,2025-12-11 18:25:54.293742
48,49,2025-12-11 18:25:54.306518
49,50,2025-12-11 18:25:54.319055
50,51,2025-12-11 18:25:54.329594
51,52,2025-12-11 18:25:54.339494
52,53,2025-12-11 18:25:54.349550
53,54,2025-12-11 18:25:54.358107
54,55,2025-12-11 18:25:54.367154
55,56,2025-12-11 18:25:54.375178
56,57,2025-12-11 18:25:54.386394
57,58,2025-12-11 18:25:54.393956
58,59,2025-12-11 18:25:54.404541
59,60,2025-12-11 18:25:54.413904
60,61,2025-12-11 18:25:54.426139
61,62,2025-12-11 18:25:54.437740
62,63,2025-12-11 18:25:54.447318
63,64,2025-12-11 18:25:54.457883
64,65,2025-12-11 18:25:54.466959
65,66,2025-12-11 18:25:54.477117
66,67,2025-12-11 18:25:54.487903
67,68,2025-12-11 18:25:54.496436
68,69,2025-12-11 18:25:54.508249
69,70,2025-12-11 18:25:54.517596
70,71,2025-12-11 18:25:54.528239
71,72,2025-12-11 18:25:54.538809
72,73,2025-12-11 18:25:54.546361
73,74,2025-12-11 18:25:54.557603
74,75,2025-12-11 18:25:54.567141
75,76,2025-12-11 18:25:54.577719
76,77,2025-12-11 18:25:54.588252
77,78,2025-12-11 18:25:54.597782
78,79,2025-12-11 18:25:54.607734
79,80,2025-12-11 18:25:54.615560
80,81,2025-12-11 18:25:54.624095
81,82,2025-12-11 18:25:54.633629
82,83,2025-12-11 18:25:54.643566
83,84,2025-12-11 18:25:54.655117
84,85,2025-12-11 18:25:54.665769
85,86,2025-12-11 18:25:54.676984
86,87,2025-12-11 18:25:54.687541
87,88,2025-12-11 18:25:54.698962
88,89,2025-12-11 18:25:54.709605
89,90,2025-12-11 18:25:54.720155
90,91,2025-12-11 18:25:54.732091
91,92,2025-12-11 18:25:54.742761
92,93,2025-12-11 18:25:54.754888
93,94,2025-12-11 18:25:54.771539
94,95,2025-12-11 18:25:54.783006
95,96,2025-12-11 18:25:54.797085
96,97,2025-12-11 18:25:54.807639
97,98,2025-12-11 18:25:54.822193
98,99,2025-12-11 18:25:54.834953
99,100,2025-12-11 18:25:54.845504
100,101,2025-12-11 18:25:54.856608
101,102,2025-12-11 18:25:54.867497
102,103,2025-12-11 18:25:54.877768
103,104,2025-12-11 18:25:54.892018
104,105,2025-12-11 18:25:54.906396
105,106,2025-12-11 18:25:54.917219
106,107,2025-12-11 18:25:54.926583
107,108,2025-12-11 18:25:54.936899
108,109,2025-12-11 18:25:54.946745
109,110,2025-12-11 18:25:54.960374
110,111,2025-12-11 18:25:54.972969
111,112,2025-12-11 18:25:54.983503
112,113,2025-12-11 18:25:54.993179
113,114,2025-12-11 18:25:55.003724
114,115,2025-12-11 18:25:55.014259
115,116,2025-12-11 18:25:55.024819
116,117,2025-12-11 18:25:55.038380
117,118,2025-12-11 18:25:55.049057
118,119,2025-12-11 18:25:55.063151
119,120,2025-12-11 18:25:55.074972
120,121,2025-12-11 18:25:55.086649
121,122,2025-12-11 18:25:55.097517
