frame,x,y
1,397,167
2,397,168
3,394,168
4,393,168
5,394,168
6,394,168
7,394,168
8,394,167
9,394,167
10,394,168
11,394,168
12,394,168
13,395,168
14,395,168
15,395,168
16,395,167
18,395,168
19,394,167
20,394,167
21,395,168
24,394,167
25,393,168
26,393,167
27,393,167
28,393,167
29,393,167
30,393,167
31,393,167
32,393,167
33,393,167
34,393,167
35,393,167
36,393,167
37,393,167
38,393,167
39,394,167
40,394,167
41,394,167
42,395,167
43,396,167
44,397,167
45,398,167
46,401,167
48,405,167
49,409,167
50,409,167
51,412,167
52,413,166
53,417,166
54,418,166
55,421,166
57,426,166
58,427,167
59,428,166
60,430,167
61,432,166
62,433,167
63,435,167
64,435,167
65,437,167
66,438,167
67,439,167
68,441,167
70,443,167
71,444,167
72,445,166
73,445,167
75,446,166
76,446,166
77,446,166
78,446,166
79,446,166
80,446,167
81,446,166
82,446,167
83,446,167
84,446,167
85,446,166
86,446,167
87,446,167
88,446,167
89,446,166
90,447,166
91,447,166
92,447,166
93,448,166
94,448,166
95,449,165
96,449,165
97,449,165
98,449,165
101,451,165
102,451,165
103,450,164
104,450,164
105,451,164
106,450,164
107,451,165
108,450,164
109,451,164
110,451,164
111,452,164
112,452,165
113,452,164
114,453,164
115,454,164
116,454,164
117,455,164
119,457,164
120,458,164
121,458,164
122,460,164
123,461,163
125,461,164
126,462,164
127,463,163
128,465,163
130,466,164
131,468,163
133,469,164
134,470,164
135,471,164
136,472,164
137,473,164
138,473,164
139,474,164
140,475,164
141,476,165
142,476,164
143,477,164
144,477,164
145,478,164
146,478,164
147,479,164
148,480,164
149,481,164
150,482,164
151,483,164
152,483,164
153,483,163
154,485,164
155,486,164
156,487,164
157,488,164
158,489,164
159,490,164
160,491,164
161,492,164
162,494,163
163,496,164
164,496,164
165,497,164
166,499,164
167,499,164
168,501,163
169,503,164
170,505,164
171,507,164
172,507,163
173,509,164
174,509,164
175,511,164
176,512,163
177,513,163
178,514,164
179,515,164
180,517,164
181,518,164
182,518,164
183,519,164
184,520,164
185,521,164
186,522,164
187,523,164
188,525,163
189,526,163
190,527,163
192,529,163
193,530,164
194,532,164
196,535,163
197,536,163
198,538,163
199,539,163
200,541,163
202,543,163
203,545,163
204,545,163
206,549,164
207,548,163
208,550,163
209,552,164
210,552,164
211,553,164
214,556,164
215,556,164
216,557,164
217,559,164
218,559,164
220,562,164
222,563,164
223,564,163
224,566,164
225,566,164
226,567,163
227,567,163
228,568,163
229,570,164
230,570,163
231,571,164
232,572,163
233,572,163
234,574,164
235,574,163
236,574,163
237,575,164
238,576,163
239,576,163
240,577,163
241,578,163
242,578,163
243,578,163
244,579,163
245,579,163
246,579,163
247,579,163
248,579,163
249,579,164
250,578,163
251,578,163
252,578,164
253,577,164
254,576,164
255,576,164
256,575,164
257,575,164
258,574,164
259,572,164
262,568,164
263,567,165
265,565,165
267,562,165
268,560,165
269,558,165
270,557,165
271,555,166
272,555,166
273,552,166
274,550,166
275,549,166
276,547,166
277,544,166
278,543,166
279,540,166
280,538,166
281,534,166
282,531,166
283,531,166
284,527,166
285,527,166
286,524,166
287,521,166
288,517,167
289,514,166
290,513,166
291,509,166
292,509,166
293,506,166
294,504,166
295,501,166
296,500,166
297,498,166
298,496,166
299,495,166
300,494,166
301,493,166
302,491,166
303,489,166
304,488,166
305,487,166
306,486,166
307,485,166
308,484,166
309,483,166
310,482,166
311,481,166
312,480,166
313,478,167
314,478,167
315,477,167
316,476,166
317,475,167
318,476,166
319,476,166
320,476,166
321,475,166
322,475,166
323,475,166
324,475,166
325,475,165
326,475,165
327,475,166
328,473,165
329,473,166
330,471,166
331,469,166
332,468,166
333,465,166
334,464,167
335,463,167
336,462,167
337,460,167
338,460,166
339,459,166
340,459,166
341,458,166
342,457,166
343,457,165
344,455,166
345,454,166
346,454,166
347,453,166
348,453,167
349,452,166
350,451,166
351,452,166
352,450,166
353,450,166
354,449,166
355,448,165
356,447,166
357,446,166
358,445,166
359,444,166
360,443,167
361,441,167
362,440,167
363,440,167
364,439,167
365,439,166
366,440,166
367,440,166
368,440,166
369,440,166
370,440,166
371,439,166
372,439,166
373,438,165
374,438,166
375,437,166
376,436,166
377,435,166
378,435,166
379,435,166
380,434,167
381,434,166
382,434,166
383,433,166
384,433,166
385,432,166
386,432,166
387,431,166
388,431,166
389,431,166
390,430,166
391,429,166
392,429,166
393,429,166
394,428,166
395,428,166
396,427,166
397,426,166
398,425,166
399,424,166
400,424,166
401,423,166
402,423,166
403,421,166
404,420,166
405,419,166
406,418,166
407,418,167
408,418,166
409,416,166
410,415,166
411,415,166
412,415,166
413,414,166
414,415,166
415,414,166
416,412,166
417,412,166
418,411,165
419,410,165
421,407,166
423,402,166
424,401,167
425,400,167
426,399,167
427,399,167
428,398,166
429,396,166
430,397,166
431,396,166
432,396,166
433,395,165
434,394,165
435,394,166
436,392,166
437,391,165
438,390,166
439,389,167
440,388,167
442,386,167
444,385,167
446,385,167
447,384,166
448,384,166
449,383,166
450,381,166
451,380,165
452,378,165
453,378,165
454,375,166
455,372,167
456,370,168
457,369,168
458,368,168
459,367,167
460,367,168
461,366,167
462,366,167
463,365,166
464,365,166
465,364,165
467,359,165
468,358,165
469,356,165
470,355,165
471,352,167
472,349,168
473,349,168
474,348,168
475,346,167
476,345,167
477,345,167
478,344,166
480,343,165
481,341,165
482,338,165
483,337,165
484,334,165
485,333,165
486,328,166
487,323,167
488,320,168
489,318,167
490,316,168
491,314,169
492,314,168
494,314,167
495,314,166
496,315,166
497,315,166
498,315,166
499,315,165
500,316,166
502,316,166
503,316,166
504,316,166
505,316,167
