frame,x,y
1,290,324
1,290,324
1,290,324
1,290,324
1,290,324
1,289,324
1,290,324
1,290,324
1,290,324
1,289,324
1,290,324
1,290,324
1,289,324
1,290,324
1,290,324
1,289,324
1,290,324
1,289,324
1,289,324
1,290,324
1,290,325
1,290,324
1,290,324
1,289,324
1,290,324
1,290,324
1,290,324
1,289,324
1,290,324
1,289,324
1,289,324
1,290,324
1,289,324
1,290,324
1,289,324
1,290,324
1,290,324
1,290,324
1,290,324
1,290,324
1,290,324
1,290,324
1,290,324
1,290,324
1,290,324
1,290,324
1,290,324
1,290,324
1,289,324
1,290,324
1,290,324
1,290,324
1,290,324
1,289,324
1,290,324
1,289,324
1,290,324
1,290,324
1,289,324
1,290,324
1,289,324
1,290,324
1,289,324
1,289,324
1,290,324
1,290,324
1,290,324
1,289,324
1,290,324
1,290,324
1,290,324
1,290,324
1,290,324
1,289,324
1,290,324
1,290,324
1,290,324
1,290,324
1,290,324
1,290,324
1,289,324
1,290,324
1,290,324
1,289,324
1,289,324
1,290,324
1,290,324
1,290,324
1,290,324
1,290,324
1,290,324
1,290,324
1,290,324
1,290,324
1,289,324
1,290,324
1,290,324
1,290,324
1,290,324
1,290,324
1,290,324
1,290,324
1,290,324
1,290,325
1,290,324
1,290,325
1,290,324
1,290,324
1,290,324
1,290,325
1,290,324
1,290,324
1,290,324
1,290,324
1,290,324
1,290,325
1,290,324
1,290,324
1,290,324
1,290,324
1,290,325
1,290,325
1,290,325
1,290,324
1,290,324
1,290,325
1,290,324
1,290,325
1,290,325
1,290,325
1,290,325
1,290,324
1,290,324
1,290,324
1,290,324
1,290,325
1,290,325
1,290,324
1,290,325
1,290,325
1,290,324
1,290,325
1,290,325
1,290,324
1,290,325
1,290,324
1,290,325
1,290,324
1,290,325
1,290,325
1,290,325
1,290,325
1,290,325
1,290,325
1,290,324
1,291,324
1,290,324
1,290,324
1,291,324
1,290,324
1,290,324
1,290,324
1,290,324
1,290,324
1,290,324
1,290,324
1,290,324
1,291,324
1,290,324
1,290,324
1,290,324
1,290,325
1,290,324
1,290,324
1,291,325
1,290,324
1,290,325
1,290,324
1,291,325
1,290,324
1,291,324
1,290,324
1,291,324
1,291,324
1,290,325
1,290,325
1,290,324
1,291,324
1,290,325
1,290,324
1,290,325
1,290,325
1,290,325
1,290,325
1,290,325
1,290,324
1,290,325
1,290,325
1,290,325
1,290,325
1,290,325
1,290,325
1,290,325
1,290,325
1,290,325
1,290,325
1,290,325
1,290,325
