,frame_id,Timestamp
0,1,2025-12-12 11:32:28.818368
1,2,2025-12-12 11:32:29.183004
2,3,2025-12-12 11:32:29.193570
3,4,2025-12-12 11:32:29.205249
4,5,2025-12-12 11:32:29.212316
5,6,2025-12-12 11:32:29.222182
6,7,2025-12-12 11:32:29.230338
7,8,2025-12-12 11:32:29.237348
8,9,2025-12-12 11:32:29.243436
9,10,2025-12-12 11:32:29.253032
10,11,2025-12-12 11:32:29.259503
11,12,2025-12-12 11:32:29.265690
12,13,2025-12-12 11:32:29.271801
13,14,2025-12-12 11:32:29.277808
14,15,2025-12-12 11:32:29.283888
15,16,2025-12-12 11:32:29.292006
16,17,2025-12-12 11:32:29.299570
17,18,2025-12-12 11:32:29.306088
18,19,2025-12-12 11:32:29.313957
19,20,2025-12-12 11:32:29.320958
20,21,2025-12-12 11:32:29.328531
21,22,2025-12-12 11:32:29.337879
22,23,2025-12-12 11:32:29.346878
23,24,2025-12-12 11:32:29.352520
24,25,2025-12-12 11:32:29.365988
25,26,2025-12-12 11:32:29.376687
26,27,2025-12-12 11:32:29.383684
27,28,2025-12-12 11:32:29.390837
28,29,2025-12-12 11:32:29.397843
29,30,2025-12-12 11:32:29.403114
30,31,2025-12-12 11:32:29.418116
31,32,2025-12-12 11:32:29.427114
32,33,2025-12-12 11:32:29.434113
33,34,2025-12-12 11:32:29.441126
34,35,2025-12-12 11:32:29.449324
35,36,2025-12-12 11:32:29.456846
36,37,2025-12-12 11:32:29.465150
37,38,2025-12-12 11:32:29.473959
38,39,2025-12-12 11:32:29.481957
39,40,2025-12-12 11:32:29.489339
40,41,2025-12-12 11:32:29.499336
41,42,2025-12-12 11:32:29.505334
42,43,2025-12-12 11:32:29.513096
43,44,2025-12-12 11:32:29.519607
44,45,2025-12-12 11:32:29.525125
45,46,2025-12-12 11:32:29.535398
46,47,2025-12-12 11:32:29.544397
47,48,2025-12-12 11:32:29.551168
48,49,2025-12-12 11:32:29.557066
49,50,2025-12-12 11:32:29.566438
50,51,2025-12-12 11:32:29.575080
51,52,2025-12-12 11:32:29.582421
52,53,2025-12-12 11:32:29.594438
53,54,2025-12-12 11:32:29.604998
54,55,2025-12-12 11:32:29.615428
55,56,2025-12-12 11:32:29.625197
56,57,2025-12-12 11:32:29.635349
57,58,2025-12-12 11:32:29.645878
58,59,2025-12-12 11:32:29.655696
59,60,2025-12-12 11:32:29.666430
60,61,2025-12-12 11:32:29.675689
61,62,2025-12-12 11:32:29.686087
62,63,2025-12-12 11:32:29.696565
63,64,2025-12-12 11:32:29.706252
64,65,2025-12-12 11:32:29.715325
65,66,2025-12-12 11:32:29.726110
66,67,2025-12-12 11:32:29.735851
67,68,2025-12-12 11:32:29.745336
68,69,2025-12-12 11:32:29.752866
69,70,2025-12-12 11:32:29.762939
70,71,2025-12-12 11:32:29.774142
71,72,2025-12-12 11:32:29.783140
72,73,2025-12-12 11:32:29.793138
73,74,2025-12-12 11:32:29.801183
74,75,2025-12-12 11:32:29.814139
75,76,2025-12-12 11:32:29.822137
76,77,2025-12-12 11:32:29.831138
77,78,2025-12-12 11:32:29.838149
78,79,2025-12-12 11:32:29.848145
79,80,2025-12-12 11:32:29.857334
80,81,2025-12-12 11:32:29.866337
81,82,2025-12-12 11:32:29.873345
82,83,2025-12-12 11:32:29.880541
83,84,2025-12-12 11:32:29.886491
84,85,2025-12-12 11:32:29.895485
85,86,2025-12-12 11:32:29.903000
86,87,2025-12-12 11:32:29.909997
87,88,2025-12-12 11:32:29.915999
88,89,2025-12-12 11:32:29.924996
89,90,2025-12-12 11:32:29.932172
90,91,2025-12-12 11:32:29.938178
91,92,2025-12-12 11:32:29.944693
92,93,2025-12-12 11:32:29.950201
93,94,2025-12-12 11:32:29.956214
94,95,2025-12-12 11:32:29.962586
95,96,2025-12-12 11:32:29.972588
96,97,2025-12-12 11:32:29.979872
97,98,2025-12-12 11:32:29.997921
98,99,2025-12-12 11:32:30.003925
99,100,2025-12-12 11:32:30.010163
100,101,2025-12-12 11:32:30.021158
101,102,2025-12-12 11:32:30.027749
102,103,2025-12-12 11:32:30.034267
103,104,2025-12-12 11:32:30.041715
104,105,2025-12-12 11:32:30.048232
105,106,2025-12-12 11:32:30.054770
106,107,2025-12-12 11:32:30.060751
107,108,2025-12-12 11:32:30.066821
108,109,2025-12-12 11:32:30.072830
109,110,2025-12-12 11:32:30.080224
110,111,2025-12-12 11:32:30.086409
111,112,2025-12-12 11:32:30.095028
112,113,2025-12-12 11:32:30.103030
113,114,2025-12-12 11:32:30.109028
114,115,2025-12-12 11:32:30.116104
115,116,2025-12-12 11:32:30.122109
116,117,2025-12-12 11:32:30.130104
117,118,2025-12-12 11:32:30.138452
118,119,2025-12-12 11:32:30.145429
119,120,2025-12-12 11:32:30.151535
120,121,2025-12-12 11:32:30.157510
121,122,2025-12-12 11:32:30.164593
122,123,2025-12-12 11:32:30.171630
123,124,2025-12-12 11:32:30.181078
124,125,2025-12-12 11:32:30.187081
