frame,x,y
1,374,76
1,379,90
1,382,106
1,377,145
1,374,154
1,370,161
1,367,162
1,362,160
1,361,160
1,361,161
1,360,163
1,360,165
1,361,166
1,361,166
1,360,166
1,360,165
1,367,163
1,369,162
1,375,162
1,385,161
1,389,161
1,394,161
1,399,162
1,403,162
1,406,162
1,409,163
1,413,162
1,417,163
1,430,162
1,437,162
1,442,162
1,455,162
1,470,162
1,473,162
1,479,163
1,482,163
1,485,163
1,487,163
1,489,164
1,493,164
1,497,163
1,501,163
1,508,163
1,511,164
1,513,163
1,514,163
1,514,163
1,512,163
1,507,164
1,504,165
1,499,165
1,496,165
1,490,165
1,485,165
1,479,165
1,474,166
1,458,165
1,445,166
1,438,166
1,432,166
1,427,167
1,426,167
1,427,166
1,427,166
1,427,166
1,428,166
1,428,166
1,428,166
1,427,166
1,427,167
1,427,166
1,428,166
1,427,166
1,427,166
1,427,166
1,427,166
1,429,166
1,431,166
1,435,166
1,439,166
1,455,165
1,459,165
1,464,165
1,466,165
1,466,165
1,466,165
1,464,165
1,461,166
1,459,166
1,457,166
1,455,165
1,455,166
1,455,165
1,454,165
1,453,165
1,453,165
1,453,165
1,453,165
1,453,165
1,453,165
1,453,165
1,453,165
1,453,165
