frame,x,y
1,304,151
1,304,152
1,304,154
1,303,157
1,302,160
1,302,162
1,301,167
1,300,168
1,301,172
1,300,187
1,297,202
1,296,205
1,296,205
1,295,207
1,295,208
1,295,207
1,295,206
1,296,204
1,296,203
1,296,202
1,296,202
1,296,203
1,296,203
1,296,203
1,296,204
1,296,204
1,296,205
1,296,205
1,296,206
1,296,207
1,295,208
1,294,205
1,294,202
1,293,199
1,293,198
1,292,199
1,291,199
1,290,198
1,288,197
1,287,197
1,285,196
1,286,196
1,285,195
1,285,195
1,285,193
1,285,192
1,286,191
1,287,191
1,289,192
1,289,192
1,289,193
1,289,192
1,289,191
1,290,191
1,289,189
1,289,188
1,289,186
1,289,181
1,290,175
1,291,169
1,291,161
1,292,152
1,291,152
1,289,174
1,323,233
1,323,234
1,323,234
1,324,234
1,324,235
1,324,234
1,324,235
1,324,235
1,325,236
1,325,236
1,325,237
1,327,235
1,328,233
1,329,231
1,334,228
1,343,224
1,354,219
1,359,216
1,359,211
1,360,208
1,360,205
1,361,203
1,361,202
1,361,203
1,360,204
1,357,207
1,355,211
1,353,214
1,352,213
1,352,213
1,351,213
1,351,214
1,351,214
1,350,215
1,350,216
1,350,217
1,350,216
1,351,216
1,351,216
1,351,216
1,351,215
1,351,215
1,351,215
1,351,215
1,351,215
1,351,216
1,351,216
1,352,215
1,352,215
1,352,215
1,351,216
1,352,215
1,351,216
1,351,216
1,351,217
1,351,216
1,351,217
1,352,217
1,351,220
1,350,218
1,350,218
1,350,218
1,343,217
1,343,216
1,343,216
1,343,217
1,344,216
1,343,218
1,343,218
1,343,218
1,343,218
1,344,219
1,345,218
1,343,218
1,343,217
1,343,217
1,342,217
1,342,217
1,342,219
1,326,219
1,321,215
1,321,213
1,321,209
1,317,204
1,316,200
1,315,192
1,315,184
1,315,174
1,314,166
1,314,158
1,312,150
1,312,143
1,311,137
1,310,134
1,310,133
1,310,133
1,313,142
1,317,150
1,321,162
1,328,175
1,332,184
1,340,199
1,351,222
1,362,217
1,363,217
1,368,220
1,371,222
1,371,225
1,370,227
1,370,227
1,367,228
1,364,232
1,362,239
1,359,242
1,358,242
1,358,243
1,357,245
1,357,244
1,357,247
1,357,248
1,358,248
1,359,248
1,359,248
1,360,247
1,359,247
1,358,248
1,359,247
1,359,246
1,360,244
1,360,243
1,360,240
1,361,238
1,361,238
1,360,238
1,361,238
1,360,238
1,360,238
1,360,239
1,361,239
1,362,239
1,364,239
1,365,239
1,367,240
1,368,240
1,369,240
1,370,240
1,370,240
1,371,240
1,370,240
1,370,240
1,370,240
1,370,240
1,370,240
1,369,240
1,370,240
1,370,241
1,369,241
1,370,242
1,370,241
1,370,241
1,372,240
1,373,241
1,376,240
1,379,240
1,383,240
1,387,241
1,388,241
1,393,241
1,399,241
1,403,242
1,409,242
1,413,241
1,420,242
1,428,242
1,433,242
1,439,243
1,443,243
1,447,243
1,451,243
1,456,243
1,461,243
1,465,243
1,470,243
1,474,244
1,475,243
1,476,244
1,476,244
1,477,244
1,477,244
1,476,244
1,477,245
1,477,244
1,476,245
1,476,245
1,476,245
1,475,245
1,470,245
1,458,244
1,447,244
1,435,243
1,427,243
1,419,243
1,411,243
1,404,242
1,398,242
1,391,241
1,386,241
1,381,241
1,376,241
1,372,241
1,366,240
1,360,240
1,354,240
1,347,240
1,340,239
1,335,239
1,330,239
1,325,239
1,322,239
1,318,238
1,317,238
1,317,238
1,317,238
1,318,238
1,318,238
1,318,238
1,318,238
1,318,238
1,318,238
1,318,237
1,318,237
1,318,237
1,319,237
1,319,237
1,319,237
1,319,237
1,319,237
1,319,236
1,320,235
1,320,236
1,321,235
1,321,234
1,321,233
1,322,233
1,322,233
1,322,232
1,322,232
1,322,232
1,430,236
1,430,236
1,431,237
1,430,237
1,431,237
1,431,237
1,431,237
1,431,237
1,431,237
1,431,237
1,431,237
1,431,237
1,431,237
1,431,237
1,431,238
1,431,238
1,431,237
1,431,237
1,431,237
1,431,237
1,430,237
1,430,237
1,430,237
1,431,238
1,431,238
1,431,238
1,430,238
1,430,237
1,430,237
1,430,237
1,430,237
1,431,236
1,430,236
1,431,237
1,430,237
1,430,237
1,430,237
1,431,236
1,431,236
1,431,235
1,431,235
1,431,235
1,431,235
1,431,235
1,431,235
1,431,235
1,431,235
1,431,234
1,431,235
1,431,234
1,431,235
1,431,235
1,431,234
1,431,235
1,431,234
1,432,234
1,431,234
1,431,235
1,431,235
1,431,235
1,431,235
1,431,235
1,431,235
1,431,235
1,432,234
1,431,235
1,432,234
1,431,235
1,431,235
1,431,235
1,431,234
1,431,235
1,431,235
1,431,235
1,432,234
1,431,235
1,431,235
1,432,235
1,432,235
1,432,235
1,432,235
1,431,235
1,431,235
1,432,236
1,431,236
1,432,236
1,431,236
1,432,237
1,432,237
1,432,237
1,433,237
1,433,237
1,433,237
1,433,237
1,433,237
1,433,237
1,433,237
1,433,237
1,432,237
1,432,237
1,432,237
1,432,237
1,433,236
1,433,236
1,433,236
1,433,236
1,433,236
1,432,236
1,433,236
1,433,236
1,433,236
1,433,236
1,433,235
1,433,236
1,432,236
1,432,236
1,432,236
1,432,236
1,432,236
1,440,236
1,445,238
1,445,240
1,441,240
1,434,240
1,415,235
1,394,237
1,378,236
1,360,234
1,342,234
1,320,233
1,288,235
1,254,237
1,247,238
1,244,237
1,245,236
1,247,236
1,247,236
1,247,236
1,247,236
1,247,235
1,247,235
1,247,236
1,247,235
1,247,235
1,247,236
1,247,236
1,247,235
1,247,236
1,250,236
1,252,236
