Timestamp,Arduino_Time,contact,delta_X,delta_Y,Sync_Time,Simple_Time
2025-12-12 10:10:59.314723,321472,120,0,0,2025-12-12 10:10:59.642754555,2025-12-12 10:10:59.636195
2025-12-12 10:10:59.315730,323012,112,0,0,2025-12-12 10:10:59.644291162,2025-12-12 10:10:59.637735
2025-12-12 10:10:59.315730,324544,110,0,0,2025-12-12 10:10:59.645819902,2025-12-12 10:10:59.639267
2025-12-12 10:10:59.698024,326084,110,0,0,2025-12-12 10:10:59.647356749,2025-12-12 10:10:59.640807
2025-12-12 10:10:59.698024,327616,112,0,0,2025-12-12 10:10:59.648885489,2025-12-12 10:10:59.642339
2025-12-12 10:10:59.699025,329156,112,0,0,2025-12-12 10:10:59.650422335,2025-12-12 10:10:59.643879
2025-12-12 10:10:59.699025,330692,116,0,0,2025-12-12 10:10:59.651954889,2025-12-12 10:10:59.645415
2025-12-12 10:10:59.699025,332228,110,0,0,2025-12-12 10:10:59.653487682,2025-12-12 10:10:59.646951
2025-12-12 10:10:59.700021,333760,110,0,0,2025-12-12 10:10:59.655016422,2025-12-12 10:10:59.648483
2025-12-12 10:10:59.700021,335300,104,0,0,2025-12-12 10:10:59.656553268,2025-12-12 10:10:59.650023
2025-12-12 10:10:59.701024,336832,112,0,0,2025-12-12 10:10:59.658082008,2025-12-12 10:10:59.651555
2025-12-12 10:10:59.702023,338372,112,0,0,2025-12-12 10:10:59.659618855,2025-12-12 10:10:59.653095
2025-12-12 10:10:59.703025,339904,118,0,0,2025-12-12 10:10:59.661147594,2025-12-12 10:10:59.654627
2025-12-12 10:10:59.705894,341444,108,0,0,2025-12-12 10:10:59.662684441,2025-12-12 10:10:59.656167
2025-12-12 10:10:59.706921,342976,110,0,0,2025-12-12 10:10:59.664213181,2025-12-12 10:10:59.657699
2025-12-12 10:10:59.706921,344516,114,0,0,2025-12-12 10:10:59.665749788,2025-12-12 10:10:59.659239
2025-12-12 10:10:59.707917,346048,116,0,0,2025-12-12 10:10:59.667278528,2025-12-12 10:10:59.660771
2025-12-12 10:10:59.707917,347588,114,0,0,2025-12-12 10:10:59.668815374,2025-12-12 10:10:59.662311
2025-12-12 10:10:59.707917,349120,110,0,0,2025-12-12 10:10:59.670344114,2025-12-12 10:10:59.663843
2025-12-12 10:10:59.708916,350660,120,0,0,2025-12-12 10:10:59.671880960,2025-12-12 10:10:59.665383
2025-12-12 10:10:59.709918,352192,108,0,0,2025-12-12 10:10:59.673409700,2025-12-12 10:10:59.666915
2025-12-12 10:10:59.713297,353732,118,0,0,2025-12-12 10:10:59.674946308,2025-12-12 10:10:59.668455
2025-12-12 10:10:59.714298,355264,112,0,0,2025-12-12 10:10:59.676475286,2025-12-12 10:10:59.669987
2025-12-12 10:10:59.715299,356804,112,0,0,2025-12-12 10:10:59.678011894,2025-12-12 10:10:59.671527
2025-12-12 10:10:59.715299,358336,114,0,0,2025-12-12 10:10:59.679540634,2025-12-12 10:10:59.673059
2025-12-12 10:10:59.716298,359876,110,0,0,2025-12-12 10:10:59.681077480,2025-12-12 10:10:59.674599
2025-12-12 10:10:59.717295,361412,108,0,0,2025-12-12 10:10:59.682610273,2025-12-12 10:10:59.676135
2025-12-12 10:10:59.718296,362948,116,0,0,2025-12-12 10:10:59.684143066,2025-12-12 10:10:59.677671
2025-12-12 10:10:59.718296,364484,112,0,0,2025-12-12 10:10:59.685675621,2025-12-12 10:10:59.679207
2025-12-12 10:10:59.719295,366020,114,0,0,2025-12-12 10:10:59.687208414,2025-12-12 10:10:59.680743
2025-12-12 10:10:59.719295,367556,112,0,0,2025-12-12 10:10:59.688741207,2025-12-12 10:10:59.682279
2025-12-12 10:10:59.720295,369096,120,0,0,2025-12-12 10:10:59.690278053,2025-12-12 10:10:59.683819
2025-12-12 10:10:59.721306,370628,110,0,0,2025-12-12 10:10:59.691806793,2025-12-12 10:10:59.685351
2025-12-12 10:10:59.724352,372168,114,0,0,2025-12-12 10:10:59.693343639,2025-12-12 10:10:59.686891
2025-12-12 10:10:59.725354,373700,112,0,0,2025-12-12 10:10:59.694872379,2025-12-12 10:10:59.688423
2025-12-12 10:10:59.725354,375240,110,0,0,2025-12-12 10:10:59.696408987,2025-12-12 10:10:59.689963
2025-12-12 10:10:59.726352,376772,110,0,0,2025-12-12 10:10:59.697937727,2025-12-12 10:10:59.691495
2025-12-12 10:10:59.726352,378312,118,0,0,2025-12-12 10:10:59.699474573,2025-12-12 10:10:59.693035
2025-12-12 10:10:59.727351,379848,108,0,0,2025-12-12 10:10:59.701007366,2025-12-12 10:10:59.694571
2025-12-12 10:10:59.727351,381388,112,0,0,2025-12-12 10:10:59.702543974,2025-12-12 10:10:59.696111
2025-12-12 10:10:59.728355,382920,112,0,0,2025-12-12 10:10:59.704072952,2025-12-12 10:10:59.697643
2025-12-12 10:10:59.728355,384460,114,0,0,2025-12-12 10:10:59.705609560,2025-12-12 10:10:59.699183
2025-12-12 10:10:59.729351,385992,108,0,0,2025-12-12 10:10:59.707138300,2025-12-12 10:10:59.700715
2025-12-12 10:10:59.729351,387532,110,0,0,2025-12-12 10:10:59.708675146,2025-12-12 10:10:59.702255
2025-12-12 10:10:59.732532,389064,116,0,0,2025-12-12 10:10:59.710203886,2025-12-12 10:10:59.703787
2025-12-12 10:10:59.732532,390604,116,0,0,2025-12-12 10:10:59.711740732,2025-12-12 10:10:59.705327
2025-12-12 10:10:59.733531,392140,114,0,0,2025-12-12 10:10:59.713273287,2025-12-12 10:10:59.706863
2025-12-12 10:10:59.733531,393680,112,0,0,2025-12-12 10:10:59.714810133,2025-12-12 10:10:59.708403
2025-12-12 10:10:59.734529,395212,114,0,0,2025-12-12 10:10:59.716338873,2025-12-12 10:10:59.709935
2025-12-12 10:10:59.734529,396752,110,0,0,2025-12-12 10:10:59.717875719,2025-12-12 10:10:59.711475
2025-12-12 10:10:59.735533,398284,118,0,0,2025-12-12 10:10:59.719404459,2025-12-12 10:10:59.713007
2025-12-12 10:10:59.736534,399824,116,0,0,2025-12-12 10:10:59.720941305,2025-12-12 10:10:59.714547
2025-12-12 10:10:59.736534,401360,116,0,0,2025-12-12 10:10:59.722473860,2025-12-12 10:10:59.716083
2025-12-12 10:10:59.737559,402900,112,0,0,2025-12-12 10:10:59.724010706,2025-12-12 10:10:59.717623
2025-12-12 10:10:59.737559,404432,110,0,0,2025-12-12 10:10:59.725539446,2025-12-12 10:10:59.719155
2025-12-12 10:10:59.741808,405972,114,0,0,2025-12-12 10:10:59.727076292,2025-12-12 10:10:59.720695
2025-12-12 10:10:59.742806,407504,114,0,0,2025-12-12 10:10:59.728605032,2025-12-12 10:10:59.722227
2025-12-12 10:10:59.742806,409044,110,0,0,2025-12-12 10:10:59.730141640,2025-12-12 10:10:59.723767
2025-12-12 10:10:59.742806,410580,110,0,0,2025-12-12 10:10:59.731674433,2025-12-12 10:10:59.725303
2025-12-12 10:10:59.743803,412116,112,0,0,2025-12-12 10:10:59.733207226,2025-12-12 10:10:59.726839
2025-12-12 10:10:59.743803,413652,110,0,0,2025-12-12 10:10:59.734740019,2025-12-12 10:10:59.728375
2025-12-12 10:10:59.744802,415188,114,0,0,2025-12-12 10:10:59.736272812,2025-12-12 10:10:59.729911
2025-12-12 10:10:59.744802,416724,118,0,0,2025-12-12 10:10:59.737805605,2025-12-12 10:10:59.731447
2025-12-12 10:10:59.746096,418260,114,0,0,2025-12-12 10:10:59.739338398,2025-12-12 10:10:59.732983
2025-12-12 10:10:59.746096,419792,110,0,0,2025-12-12 10:10:59.740867138,2025-12-12 10:10:59.734515
2025-12-12 10:10:59.747102,421332,116,0,0,2025-12-12 10:10:59.742403746,2025-12-12 10:10:59.736055
2025-12-12 10:10:59.747102,422864,102,0,0,2025-12-12 10:10:59.743932486,2025-12-12 10:10:59.737587
2025-12-12 10:10:59.747102,424404,116,0,0,2025-12-12 10:10:59.745469332,2025-12-12 10:10:59.739127
2025-12-12 10:10:59.750311,425936,110,0,0,2025-12-12 10:10:59.746998072,2025-12-12 10:10:59.740659
2025-12-12 10:10:59.750311,427476,114,0,0,2025-12-12 10:10:59.748534918,2025-12-12 10:10:59.742199
2025-12-12 10:10:59.751309,429008,116,0,0,2025-12-12 10:10:59.750063658,2025-12-12 10:10:59.743731
2025-12-12 10:10:59.751309,430548,108,0,0,2025-12-12 10:10:59.751600504,2025-12-12 10:10:59.745271
2025-12-12 10:10:59.752308,432080,118,0,0,2025-12-12 10:10:59.753129244,2025-12-12 10:10:59.746803
2025-12-12 10:10:59.752308,433620,114,0,0,2025-12-12 10:10:59.754665852,2025-12-12 10:10:59.748343
2025-12-12 10:10:59.753308,435152,108,0,0,2025-12-12 10:10:59.756194592,2025-12-12 10:10:59.749875
2025-12-12 10:10:59.753308,436692,118,0,0,2025-12-12 10:10:59.757731438,2025-12-12 10:10:59.751415
2025-12-12 10:10:59.754422,438224,114,0,0,2025-12-12 10:10:59.759260178,2025-12-12 10:10:59.752947
2025-12-12 10:10:59.758448,439764,114,0,0,2025-12-12 10:10:59.760797024,2025-12-12 10:10:59.754487
2025-12-12 10:10:59.758448,441300,112,0,0,2025-12-12 10:10:59.762329817,2025-12-12 10:10:59.756023
2025-12-12 10:10:59.759446,442840,110,0,0,2025-12-12 10:10:59.763866425,2025-12-12 10:10:59.757563
2025-12-12 10:10:59.759446,444372,116,0,0,2025-12-12 10:10:59.765395164,2025-12-12 10:10:59.759095
2025-12-12 10:10:59.760444,445912,112,0,0,2025-12-12 10:10:59.766932011,2025-12-12 10:10:59.760635
2025-12-12 10:10:59.760444,447444,110,0,0,2025-12-12 10:10:59.768460751,2025-12-12 10:10:59.762167
2025-12-12 10:10:59.761450,448984,112,0,0,2025-12-12 10:10:59.769997597,2025-12-12 10:10:59.763707
