frame,x,y
1,259,311
2,259,311
3,259,311
5,259,311
6,259,311
7,259,311
8,259,311
9,259,311
12,259,311
13,259,311
18,259,311
19,259,311
20,259,311
21,259,311
22,259,311
23,259,311
24,259,311
39,259,311
40,259,311
62,259,310
68,258,311
69,254,311
70,249,311
71,248,311
73,243,311
74,243,311
75,241,312
76,239,311
77,239,312
78,237,311
79,235,312
80,234,312
81,232,311
82,232,311
83,230,312
84,229,311
85,227,312
86,226,312
87,224,312
88,224,312
89,224,312
90,224,312
91,224,312
92,224,312
93,224,312
94,224,312
95,224,312
96,224,312
97,224,312
98,224,312
99,224,312
100,224,312
101,224,312
102,224,312
103,224,312
104,224,312
105,224,312
106,224,312
107,224,312
108,223,312
109,224,312
114,224,312
116,224,312
117,224,312
118,224,312
119,224,312
120,224,312
122,224,312
124,224,312
125,224,312
126,224,312
127,224,312
128,224,312
129,224,312
130,224,312
131,224,312
132,224,312
133,224,312
134,224,312
138,224,312
142,224,312
143,224,312
144,224,312
145,224,313
146,224,312
148,230,312
149,236,312
150,237,312
151,242,311
152,244,311
153,245,312
154,247,311
155,250,311
156,251,311
157,254,311
158,255,311
159,258,311
160,260,311
161,264,311
162,264,310
163,269,310
164,272,310
165,275,310
166,276,310
167,279,310
168,280,310
169,283,311
170,287,310
171,288,310
172,291,310
173,292,310
174,296,310
175,299,309
176,303,309
177,303,309
178,304,309
179,307,309
180,311,309
181,314,309
182,315,309
183,319,309
184,322,309
186,326,308
187,329,308
188,333,308
189,333,308
190,336,308
192,339,308
193,341,308
194,342,308
195,344,308
196,345,308
197,348,307
198,350,307
199,351,307
200,352,307
201,355,306
202,355,307
204,358,307
206,363,307
207,363,307
208,364,307
209,366,307
210,367,305
212,369,306
213,370,307
214,370,307
215,371,306
216,372,307
217,372,306
219,373,307
220,373,306
223,374,306
224,374,306
225,374,307
226,374,306
227,374,306
229,374,306
232,374,306
233,374,307
234,374,306
236,374,306
237,374,306
238,374,306
239,374,307
240,374,306
241,374,306
242,374,306
243,374,306
244,374,306
245,374,306
246,374,307
247,374,307
248,374,307
249,374,306
250,374,306
251,374,306
252,374,306
253,374,307
254,374,307
255,374,306
256,374,306
258,374,306
259,374,306
260,374,307
261,374,307
262,373,306
263,373,306
264,373,306
265,374,306
266,374,306
268,374,306
269,374,306
270,373,306
271,373,306
272,370,306
273,369,306
274,367,306
275,365,306
277,364,306
278,362,306
279,360,307
280,359,306
281,357,307
282,353,307
283,352,307
285,349,307
287,345,307
288,343,308
289,339,308
290,339,308
291,338,308
292,335,308
293,332,309
294,331,308
295,330,308
296,327,308
297,325,308
298,324,309
299,321,309
301,317,310
302,316,310
303,314,310
304,311,311
305,310,311
308,304,311
310,298,311
312,293,312
313,290,313
316,285,313
317,282,313
318,282,313
319,279,314
320,277,314
321,275,314
322,272,315
323,271,315
324,270,315
325,267,315
326,265,316
327,264,315
329,260,317
330,258,316
332,255,317
333,254,318
334,252,318
335,251,318
336,249,318
337,248,318
338,246,319
339,244,319
340,243,319
341,243,320
342,241,319
343,239,319
344,239,319
345,238,320
346,236,319
347,235,320
348,234,320
349,234,320
350,234,319
351,233,320
352,232,320
353,232,320
356,232,320
357,232,320
358,231,320
359,231,320
360,231,320
361,231,320
363,231,320
364,231,320
365,231,320
366,231,320
367,231,320
368,231,320
369,231,320
370,231,320
371,231,320
372,231,320
373,232,320
374,232,320
375,232,320
376,232,320
377,231,320
378,231,320
379,231,320
380,231,320
381,231,320
382,231,320
383,231,320
385,232,320
386,232,320
387,231,320
388,231,320
389,231,320
390,231,320
391,231,320
392,231,320
393,231,320
394,231,320
395,232,320
396,232,320
401,231,320
402,231,320
403,231,320
404,231,320
405,232,320
406,232,320
407,232,320
408,232,320
409,231,319
412,231,320
413,231,320
414,231,320
415,231,320
416,231,320
417,232,320
418,232,320
419,232,320
420,232,320
421,231,320
422,231,320
423,232,320
425,231,319
426,229,319
427,228,320
428,227,319
429,225,319
430,225,319
431,224,320
432,224,319
433,224,319
434,223,318
436,222,318
437,223,318
438,223,318
439,223,317
440,223,317
441,223,317
443,225,315
444,226,315
445,228,314
448,232,311
449,233,310
452,236,304
454,237,300
455,237,299
456,238,297
457,239,292
459,239,289
460,240,285
461,241,280
467,241,257
468,240,251
469,240,249
470,239,240
472,238,233
474,237,225
477,235,209
478,234,204
479,234,202
480,233,195
483,231,187
484,230,183
485,230,181
486,229,178
487,228,172
488,228,171
490,227,166
491,226,163
492,226,162
493,225,159
494,225,158
497,223,153
498,222,150
500,222,148
501,221,147
502,221,147
504,220,146
505,220,146
506,219,146
507,219,146
508,219,147
509,219,147
510,219,149
511,219,151
512,219,152
513,220,153
514,220,156
515,220,159
516,220,159
517,221,162
518,221,167
519,221,168
521,223,175
522,223,178
523,224,180
524,224,183
525,225,185
528,227,195
529,228,198
530,228,200
531,229,203
532,230,205
533,230,207
534,231,212
535,231,213
536,232,213
537,232,217
538,233,220
539,234,221
540,234,224
542,235,228
543,237,232
545,238,237
546,238,241
547,239,243
548,240,246
549,241,250
550,241,251
551,240,252
553,242,258
554,242,260
557,243,268
558,243,269
560,243,272
561,243,274
562,243,275
564,243,278
565,242,279
566,242,280
567,242,282
568,241,282
570,240,284
571,240,285
572,240,286
574,240,288
575,240,289
576,239,291
577,239,291
578,239,293
579,239,293
580,239,295
581,239,295
582,238,295
583,238,296
584,238,297
585,238,298
586,237,298
587,237,299
588,237,299
589,236,299
591,236,300
592,236,300
595,236,302
596,236,301
597,236,303
598,236,303
599,236,304
600,236,304
601,236,304
602,236,305
603,236,306
604,236,307
605,237,308
606,237,308
607,238,310
608,237,311
610,238,313
611,238,314
612,238,315
613,238,315
614,238,316
615,238,317
616,238,317
617,238,316
618,238,316
620,238,316
621,237,316
622,237,316
623,237,315
624,237,315
626,236,315
630,236,316
631,236,317
632,236,317
634,236,317
637,236,318
639,236,318
640,236,317
642,235,317
643,235,318
644,236,318
645,236,317
646,236,318
647,236,318
648,236,318
649,236,318
651,236,318
652,236,318
653,235,318
654,236,317
655,236,317
656,236,317
657,236,317
658,236,317
659,236,317
660,236,317
661,236,317
662,236,317
663,236,317
664,236,317
665,236,317
666,236,317
667,236,317
668,235,318
669,236,317
670,236,317
671,236,317
672,236,317
673,236,317
674,236,317
675,236,317
676,236,317
677,236,317
678,236,317
679,235,318
680,236,318
681,236,318
682,236,318
683,236,318
684,236,318
685,236,317
686,236,317
687,236,317
688,236,317
689,236,317
690,236,317
691,236,317
692,236,317
693,236,317
694,236,317
695,236,317
696,236,317
697,236,317
698,236,317
699,236,317
700,236,317
701,236,317
702,235,318
703,235,318
704,236,317
705,236,317
706,236,317
707,236,317
708,236,317
709,236,317
710,236,317
712,236,317
713,236,317
714,236,317
715,236,317
716,236,318
717,236,317
718,236,317
719,235,318
720,236,317
721,236,317
722,236,317
723,236,317
724,236,317
725,236,317
726,236,317
727,236,317
728,236,317
729,236,317
730,236,317
731,236,317
732,236,317
733,236,317
734,236,317
735,236,317
736,236,317
737,236,317
738,236,317
739,235,318
740,236,317
741,236,317
742,236,317
743,236,317
744,236,317
745,236,317
746,236,317
747,236,317
748,236,317
749,236,317
750,236,317
751,236,317
752,236,317
753,236,317
754,236,317
755,236,317
756,236,317
757,236,317
758,236,317
759,236,317
760,236,317
761,236,317
762,236,317
763,236,317
764,236,317
765,236,317
766,236,317
767,236,317
768,236,317
769,236,317
770,236,317
771,236,317
772,236,317
773,236,317
774,236,317
775,236,317
776,236,317
777,236,317
778,235,318
779,235,318
780,236,317
781,236,317
782,236,317
783,236,317
784,236,317
785,236,317
786,236,317
787,236,317
788,236,317
789,236,317
790,236,317
791,236,317
792,236,317
793,236,317
794,236,317
795,236,317
796,236,317
797,236,317
798,235,318
799,235,318
800,235,318
801,235,318
802,235,318
803,235,318
804,235,318
805,235,318
806,235,318
807,235,318
808,235,318
809,235,318
810,235,318
812,235,318
814,235,317
815,235,318
816,235,318
817,235,318
818,236,317
819,236,317
820,239,317
821,241,317
822,243,317
823,245,317
825,246,317
826,247,317
827,248,317
828,249,317
829,249,317
830,251,318
831,252,318
832,253,318
833,254,317
834,254,318
835,256,318
836,257,317
837,258,317
838,259,317
839,260,317
840,261,318
841,263,317
842,264,317
843,265,317
844,266,318
845,267,317
846,268,318
847,269,318
848,270,318
850,272,318
851,273,318
852,274,318
853,275,318
855,278,318
856,279,318
857,280,318
858,282,318
859,282,319
860,283,318
861,284,318
862,285,318
863,286,318
864,288,318
865,289,318
868,293,319
869,293,318
870,294,318
871,295,318
872,296,318
873,296,318
874,297,318
875,298,318
876,298,318
877,299,318
878,299,318
881,300,319
882,300,318
883,301,318
884,301,318
885,300,318
886,301,318
887,301,318
888,301,318
889,300,319
890,300,319
891,301,318
892,301,318
893,301,318
894,301,318
895,301,318
896,301,318
897,301,318
898,301,318
899,301,318
900,301,318
901,300,318
902,300,318
903,300,318
904,300,318
905,301,318
906,301,318
907,301,318
908,301,318
909,301,318
910,301,318
911,301,318
912,301,318
913,301,318
914,301,318
915,301,318
916,301,318
918,301,318
920,301,318
921,301,318
922,301,318
923,301,318
924,301,318
925,300,318
926,300,318
927,300,318
928,300,318
929,300,318
930,300,318
931,301,318
932,301,318
933,300,318
934,300,317
935,300,318
936,300,318
937,300,318
938,300,318
939,300,318
940,301,318
941,301,318
942,300,318
943,300,318
944,301,318
945,301,318
946,301,318
947,301,318
948,301,318
949,301,318
950,301,318
951,301,318
952,300,318
953,300,318
954,300,318
955,300,318
956,300,318
957,300,318
958,300,318
959,300,318
960,300,318
961,300,318
962,300,318
963,300,318
964,300,318
965,300,318
966,301,318
967,300,318
968,300,318
969,300,318
970,300,318
971,301,318
972,301,318
973,301,318
974,301,318
975,300,318
976,301,318
977,301,318
978,300,318
979,300,318
980,300,318
981,300,318
982,300,318
983,300,318
984,301,318
985,300,318
986,300,318
987,300,318
988,301,318
989,300,318
990,300,318
991,300,318
992,300,318
993,300,318
994,300,318
995,300,318
996,301,318
997,300,318
998,300,318
999,300,318
1000,300,318
1001,300,318
1002,300,318
1003,300,318
1004,300,318
1005,300,318
1006,300,318
1007,300,318
1008,300,318
1009,300,318
1010,300,318
1011,300,318
1012,300,318
1013,300,318
1014,300,318
1015,300,318
1016,300,318
1017,300,318
1018,300,318
1019,300,318
1020,301,318
1021,300,318
1022,300,318
1023,300,318
1024,300,318
1025,300,318
1026,300,318
1027,300,318
1028,300,318
1029,300,318
1030,301,318
1031,300,318
1032,300,318
1033,300,318
1034,300,318
1035,300,318
1036,300,318
1037,300,318
1038,301,318
1039,300,317
1040,301,318
1041,301,318
1042,301,318
1043,301,318
1044,301,318
1045,300,318
1046,300,318
1047,300,318
1048,301,318
1049,300,318
1050,300,318
1051,300,318
1052,300,318
1053,300,318
1054,300,318
1055,300,318
1057,301,318
1058,301,318
1059,300,318
1060,300,318
1061,301,318
1062,301,318
1063,301,318
1064,301,318
1065,301,318
1066,301,318
1067,300,318
1068,300,318
