,frame_id,Timestamp
0,1,2025-12-12 10:44:57.997472
1,2,2025-12-12 10:44:58.328981
2,3,2025-12-12 10:44:58.345145
3,4,2025-12-12 10:44:58.357903
4,5,2025-12-12 10:44:58.366411
5,6,2025-12-12 10:44:58.375514
6,7,2025-12-12 10:44:58.384557
7,8,2025-12-12 10:44:58.393579
8,9,2025-12-12 10:44:58.402582
9,10,2025-12-12 10:44:58.413378
10,11,2025-12-12 10:44:58.421222
11,12,2025-12-12 10:44:58.429415
12,13,2025-12-12 10:44:58.440128
13,14,2025-12-12 10:44:58.449300
14,15,2025-12-12 10:44:58.458798
15,16,2025-12-12 10:44:58.467742
16,17,2025-12-12 10:44:58.478216
17,18,2025-12-12 10:44:58.490294
18,19,2025-12-12 10:44:58.499298
19,20,2025-12-12 10:44:58.510331
20,21,2025-12-12 10:44:58.519422
21,22,2025-12-12 10:44:58.527950
22,23,2025-12-12 10:44:58.536946
23,24,2025-12-12 10:44:58.546062
24,25,2025-12-12 10:44:58.555300
25,26,2025-12-12 10:44:58.563254
26,27,2025-12-12 10:44:58.573060
27,28,2025-12-12 10:44:58.584161
28,29,2025-12-12 10:44:58.595495
29,30,2025-12-12 10:44:58.606922
30,31,2025-12-12 10:44:58.615923
31,32,2025-12-12 10:44:58.624483
32,33,2025-12-12 10:44:58.632483
33,34,2025-12-12 10:44:58.641531
34,35,2025-12-12 10:44:58.649530
35,36,2025-12-12 10:44:58.659648
36,37,2025-12-12 10:44:58.667646
37,38,2025-12-12 10:44:58.675938
38,39,2025-12-12 10:44:58.686254
39,40,2025-12-12 10:44:58.695245
40,41,2025-12-12 10:44:58.703255
41,42,2025-12-12 10:44:58.714260
42,43,2025-12-12 10:44:58.723043
43,44,2025-12-12 10:44:58.732346
44,45,2025-12-12 10:44:58.740343
45,46,2025-12-12 10:44:58.749343
46,47,2025-12-12 10:44:58.757306
47,48,2025-12-12 10:44:58.765305
48,49,2025-12-12 10:44:58.775518
49,50,2025-12-12 10:44:58.787821
50,51,2025-12-12 10:44:58.798286
51,52,2025-12-12 10:44:58.808318
52,53,2025-12-12 10:44:58.818618
53,54,2025-12-12 10:44:58.829800
54,55,2025-12-12 10:44:58.838736
55,56,2025-12-12 10:44:58.849737
56,57,2025-12-12 10:44:58.860706
57,58,2025-12-12 10:44:58.869705
58,59,2025-12-12 10:44:58.878742
59,60,2025-12-12 10:44:58.886968
60,61,2025-12-12 10:44:58.896449
61,62,2025-12-12 10:44:58.905839
62,63,2025-12-12 10:44:58.915382
63,64,2025-12-12 10:44:58.925629
64,65,2025-12-12 10:44:58.934630
65,66,2025-12-12 10:44:58.944524
66,67,2025-12-12 10:44:58.953064
67,68,2025-12-12 10:44:58.962096
68,69,2025-12-12 10:44:58.969055
69,70,2025-12-12 10:44:58.979096
70,71,2025-12-12 10:44:58.987104
71,72,2025-12-12 10:44:58.996676
72,73,2025-12-12 10:44:59.003630
