frame,x,y
1,199,303
2,199,303
6,199,303
8,199,303
9,199,303
10,199,303
11,199,303
12,199,303
13,198,303
15,199,303
17,199,303
18,199,303
21,199,303
22,199,303
23,199,303
24,199,303
25,199,303
26,199,303
27,199,303
30,199,303
32,199,303
33,199,303
34,199,303
35,199,303
36,199,303
51,199,303
52,199,303
53,199,303
54,199,303
55,199,303
56,199,303
57,199,303
58,199,303
59,199,303
60,199,303
61,199,303
74,199,303
83,199,303
84,199,303
86,199,303
87,199,303
88,199,303
89,199,303
90,199,303
91,199,303
92,199,303
93,199,303
94,199,303
95,199,303
96,199,303
97,199,303
99,199,303
100,199,303
101,199,303
102,199,303
103,199,303
104,199,303
105,199,303
106,199,303
107,199,303
108,199,303
109,199,303
110,199,303
111,199,303
112,199,303
113,199,303
114,199,303
118,199,303
120,199,303
122,199,303
123,199,303
124,199,303
125,199,303
126,199,303
136,199,303
137,198,303
138,199,303
139,199,303
140,199,303
141,199,303
142,199,303
143,199,303
153,199,303
157,199,303
159,199,303
160,199,303
161,199,303
164,199,303
165,199,303
166,199,303
167,199,303
168,199,303
169,199,303
170,199,303
171,199,303
172,199,303
173,199,303
177,199,303
178,199,303
179,199,303
180,199,303
188,199,303
197,199,303
200,199,303
201,199,303
203,199,303
204,199,303
213,199,303
216,199,303
218,199,303
219,199,303
220,199,303
221,199,303
222,199,303
223,199,303
225,199,303
226,199,303
227,199,303
228,199,303
229,199,303
230,199,303
231,199,303
232,199,303
233,199,303
234,198,303
236,198,303
237,198,303
239,198,303
247,199,303
248,199,304
249,199,304
250,199,304
251,199,304
252,199,304
253,199,303
254,199,303
256,199,303
258,199,303
259,199,303
260,199,303
261,199,303
262,199,303
263,199,303
264,199,303
267,199,303
268,199,303
269,199,303
270,199,303
271,199,303
272,199,303
273,199,303
274,199,303
275,199,303
276,199,303
281,199,303
282,199,303
283,199,303
284,199,303
285,199,303
287,199,303
288,199,303
289,199,303
290,199,303
291,199,303
292,199,303
300,199,303
313,199,303
314,199,303
315,199,303
316,198,304
317,199,303
318,199,303
319,199,303
320,199,303
321,199,303
322,199,303
323,199,303
324,199,303
325,199,303
326,199,303
327,199,303
328,199,303
329,199,303
330,199,303
331,199,303
332,199,303
333,199,303
334,199,303
335,199,303
336,199,303
337,199,303
338,199,303
339,199,303
340,199,303
341,199,303
342,199,303
343,199,303
344,199,303
345,199,303
346,199,303
347,199,303
348,199,303
350,199,303
351,199,303
352,199,303
353,199,303
354,199,303
355,199,303
357,199,303
358,199,303
359,199,303
360,199,303
361,199,303
362,199,304
363,199,304
364,199,303
365,199,303
366,198,303
367,198,303
368,199,303
369,198,303
370,198,303
371,198,303
372,199,303
374,199,303
376,199,303
380,199,303
381,199,303
382,199,303
383,199,303
384,199,303
385,199,303
386,198,303
387,198,303
388,198,303
389,198,303
390,198,303
391,198,303
392,198,303
393,198,303
394,198,303
395,198,303
396,198,303
398,198,303
399,199,303
400,199,303
401,199,303
402,199,303
403,199,303
404,199,303
405,199,303
406,199,303
407,199,303
408,199,303
411,199,303
412,199,303
413,199,303
418,199,303
419,199,303
420,199,303
433,199,303
434,198,303
435,198,303
436,198,303
437,198,303
438,198,303
439,198,303
440,199,303
441,199,303
442,198,303
443,199,303
444,199,303
445,199,303
446,199,303
447,199,303
448,198,303
449,199,303
450,199,303
451,199,303
452,199,303
453,199,303
454,198,303
455,199,303
456,199,303
457,199,303
458,199,303
459,198,303
460,199,303
461,199,303
462,198,303
463,198,303
464,198,303
465,198,303
466,198,303
467,199,303
468,198,303
469,199,303
470,199,303
471,199,303
472,199,303
473,199,303
474,199,303
475,199,303
476,199,303
477,198,303
478,199,303
479,199,303
480,199,303
497,198,303
498,198,303
499,199,303
500,198,303
501,198,303
502,199,303
503,198,303
504,199,303
506,199,303
507,199,303
511,199,303
512,199,303
513,199,303
514,199,303
515,199,303
516,199,303
518,199,303
519,199,303
520,199,303
521,199,303
523,199,303
524,199,303
525,199,303
526,199,303
528,199,303
529,199,304
531,199,303
532,199,303
533,199,303
536,199,303
537,199,303
539,199,303
540,199,303
541,199,303
542,199,303
543,198,303
544,199,303
545,199,304
547,199,303
548,199,303
549,199,303
550,199,303
551,199,303
555,199,303
556,199,303
557,199,303
558,199,303
565,199,303
572,199,303
573,199,303
584,199,304
587,199,304
588,199,304
589,199,303
590,199,303
591,199,303
592,198,303
593,199,303
594,199,303
595,199,303
596,199,303
597,199,303
598,199,303
599,198,303
603,199,303
604,199,303
605,199,303
615,199,303
616,199,303
617,199,303
618,199,303
620,199,303
621,199,303
622,199,303
624,199,303
625,199,303
626,199,303
627,199,303
629,199,303
630,199,303
631,199,303
632,199,303
633,199,303
634,199,303
635,199,303
636,199,303
637,199,303
638,199,303
639,199,303
640,199,303
641,199,303
642,199,303
643,199,303
644,199,303
645,199,303
646,199,303
647,199,303
648,199,303
649,199,303
650,199,303
651,199,303
652,199,303
654,199,303
658,199,303
659,199,303
660,199,303
662,199,303
663,199,303
664,199,303
665,199,303
666,199,303
667,199,303
668,199,303
669,199,303
670,199,303
671,199,303
672,199,303
673,199,303
677,199,303
678,199,303
679,199,303
680,199,303
681,199,303
682,199,303
683,199,303
684,199,303
685,199,303
686,199,303
687,199,303
688,198,303
689,198,303
690,198,303
691,199,303
692,198,303
693,198,303
694,198,303
695,198,303
696,198,303
698,199,303
704,199,303
706,199,303
707,199,303
709,199,303
710,198,303
712,198,303
716,199,303
717,199,303
718,198,303
719,198,303
720,199,303
721,199,304
723,199,304
724,199,303
728,199,303
729,199,303
731,198,303
732,198,303
733,199,303
734,199,303
735,199,303
736,199,303
737,199,303
738,199,303
739,199,303
740,199,303
741,199,303
742,199,303
743,199,303
744,199,303
749,199,303
750,199,303
751,199,303
752,199,303
753,199,303
754,199,303
755,199,303
756,199,303
758,198,303
759,199,303
760,199,303
761,199,303
762,199,303
763,198,303
764,199,303
767,199,303
768,199,303
769,199,303
770,199,303
771,199,303
772,199,303
773,199,303
774,199,303
775,199,303
776,199,303
778,199,303
779,199,303
780,199,303
781,199,303
782,199,303
783,199,303
784,199,303
785,199,303
788,199,303
789,199,303
790,199,303
792,199,303
793,199,303
794,199,303
796,199,303
799,199,303
801,199,303
802,199,303
803,199,303
804,199,303
807,199,303
808,199,303
809,199,303
810,199,303
811,199,303
812,199,303
813,199,303
814,199,303
815,199,303
816,199,303
817,199,303
818,199,303
819,199,303
820,199,303
821,199,303
822,199,303
823,199,303
824,199,303
825,199,303
826,199,303
827,199,303
831,199,304
833,199,304
836,199,303
837,199,303
838,199,303
839,199,303
840,199,303
843,198,303
844,198,303
846,198,303
847,198,304
848,198,303
849,198,303
850,198,303
851,198,303
852,198,303
853,199,303
854,198,303
855,199,303
856,199,303
857,199,303
858,199,303
859,199,303
860,198,303
861,199,303
862,199,303
863,199,303
865,199,303
866,199,303
867,199,303
868,199,303
869,198,303
871,199,303
872,199,303
873,198,303
874,199,303
875,199,303
876,199,303
878,199,303
887,199,303
888,199,303
891,199,303
892,199,303
893,199,303
894,199,303
895,199,303
896,199,303
897,199,303
898,199,303
899,199,303
900,199,303
901,199,304
902,199,303
913,199,304
914,199,304
916,199,303
918,199,303
919,199,303
920,199,303
921,199,303
922,199,303
923,199,303
924,199,303
925,199,303
926,199,303
927,199,303
928,199,303
929,199,303
930,199,303
931,199,303
932,199,303
933,199,303
934,199,303
935,199,303
936,199,303
946,199,303
947,199,303
948,199,303
957,199,303
958,199,303
959,199,303
960,199,303
961,199,303
962,199,303
963,199,303
964,199,303
965,199,303
966,199,303
967,199,303
968,199,303
969,199,303
970,199,303
971,199,303
972,199,303
973,199,303
974,199,303
975,199,303
976,199,303
977,199,303
978,199,303
979,199,303
980,199,303
981,199,303
982,199,303
983,199,303
984,199,303
985,199,303
986,199,303
987,199,303
988,199,303
989,199,303
990,199,303
991,199,303
992,199,303
995,199,303
996,199,303
998,199,303
999,199,303
1001,199,303
1005,199,303
1006,199,303
1007,199,303
1008,199,303
1011,199,303
1012,199,303
1013,199,303
1014,199,303
1015,199,303
1016,199,303
1017,199,303
1018,199,303
1027,199,303
