frame,x,y
1,468,241
1,468,241
1,468,242
1,468,241
1,468,241
1,468,242
1,468,241
1,468,241
1,468,242
1,468,242
1,468,242
1,468,242
1,468,241
1,468,241
1,468,242
1,468,241
1,468,242
1,468,241
1,468,241
1,468,241
1,468,242
1,468,242
1,468,241
1,468,241
1,468,242
1,468,241
1,468,241
1,468,241
1,468,242
1,468,242
1,468,241
1,468,241
1,468,242
1,468,241
1,468,242
1,468,241
1,468,242
1,468,241
1,468,242
1,468,242
1,468,241
1,468,241
1,468,242
1,468,241
1,468,241
1,468,242
1,468,241
1,468,241
1,468,242
1,468,241
1,468,241
1,468,241
1,468,241
1,468,242
1,468,241
1,468,241
1,468,241
1,468,242
1,468,242
1,468,241
1,468,242
1,468,241
1,468,242
1,468,241
1,468,241
1,468,242
1,468,241
1,468,241
1,468,242
1,468,241
1,468,242
1,468,241
1,468,241
1,468,242
1,468,242
1,468,242
1,468,242
1,468,242
1,468,241
1,468,241
1,468,242
1,468,242
1,468,241
1,468,242
1,468,242
1,468,242
1,468,241
1,468,242
1,468,242
1,468,241
1,468,241
1,468,241
1,468,241
1,468,242
1,468,242
1,468,242
1,468,242
1,468,241
1,468,241
1,468,242
1,468,242
1,468,242
1,468,242
1,468,241
1,468,242
1,468,242
1,468,241
1,468,241
1,468,241
1,468,242
1,468,241
1,468,242
1,468,242
1,468,241
1,468,241
1,468,241
1,468,242
1,468,242
1,468,242
1,468,241
1,468,242
1,468,242
1,468,242
1,468,241
1,468,241
1,468,242
1,468,241
1,468,241
1,468,242
1,468,242
1,468,241
1,468,242
1,468,242
1,468,242
1,468,241
1,468,241
1,468,242
1,468,241
1,468,241
1,468,241
1,468,241
1,468,242
1,468,241
1,468,241
1,468,241
1,468,241
1,467,241
1,467,241
1,466,241
1,465,242
1,462,241
1,459,241
1,453,241
1,450,241
1,446,241
1,443,241
1,440,240
1,430,241
1,423,241
1,416,242
1,405,242
1,401,242
1,396,242
1,387,241
1,382,241
1,379,241
1,376,241
1,373,241
1,370,241
1,367,241
1,365,241
1,362,241
1,360,241
1,356,240
1,356,241
1,356,240
1,356,241
1,356,241
1,356,241
1,356,241
1,357,241
1,357,241
1,357,241
1,357,240
1,358,241
1,358,240
1,360,240
1,362,241
1,364,241
1,367,240
1,374,240
1,379,241
1,383,241
1,386,241
1,390,241
1,396,241
1,401,241
1,406,241
1,418,242
1,423,242
1,429,241
1,436,242
1,443,242
1,450,242
1,457,242
1,462,243
1,466,242
1,474,243
1,476,244
1,478,243
1,480,244
1,483,244
1,484,244
1,487,244
1,488,244
1,490,244
1,491,244
1,492,244
1,492,244
1,492,244
1,491,244
1,491,244
1,491,245
1,491,245
1,491,245
1,491,245
1,491,244
1,490,244
1,489,244
1,488,244
1,486,244
1,485,244
1,483,244
1,480,244
1,476,244
1,473,244
1,471,244
1,470,244
1,468,244
1,467,244
1,465,244
1,465,244
1,459,243
1,457,242
1,455,242
1,451,241
1,446,240
1,443,240
1,440,240
1,438,240
1,438,240
1,438,240
1,438,239
1,439,239
1,440,240
1,449,240
1,451,240
1,455,240
1,460,239
1,462,239
1,466,239
1,468,239
1,470,239
1,472,239
1,474,239
1,478,239
1,481,239
1,487,238
1,489,238
1,489,238
1,489,238
1,490,238
1,490,238
1,490,238
1,490,238
1,490,238
1,490,238
1,490,238
1,489,238
1,489,238
1,489,239
1,489,238
1,489,239
1,489,239
1,489,239
1,489,239
1,489,239
1,489,238
1,489,238
1,489,238
1,489,238
1,487,238
1,484,238
1,481,238
1,477,239
1,475,239
1,466,239
1,463,239
1,460,239
1,454,238
1,450,237
1,447,237
1,443,236
1,440,235
1,436,234
1,431,234
1,425,233
1,422,233
1,419,233
1,415,233
1,412,233
1,409,233
1,404,233
1,400,233
1,396,234
1,390,234
1,386,234
1,382,234
1,379,234
1,372,234
1,369,234
1,363,234
1,360,235
1,358,234
1,356,234
1,355,235
1,355,235
1,356,234
1,357,234
1,382,234
1,386,234
1,388,234
1,403,234
1,408,235
1,414,235
1,425,235
1,430,235
1,434,235
1,440,235
1,450,235
1,453,235
1,457,235
1,472,235
1,475,235
1,478,235
1,482,236
1,484,236
1,485,235
1,486,236
1,486,235
1,486,235
1,486,235
1,486,235
1,486,236
1,486,236
1,486,236
1,485,236
1,485,236
1,485,236
1,484,236
1,484,237
1,484,237
1,484,237
1,484,237
1,484,236
1,484,237
1,484,237
1,484,237
1,484,237
1,485,237
1,484,237
1,484,237
1,484,237
1,484,237
1,485,237
1,484,237
1,484,237
1,484,237
1,484,237
1,485,237
1,484,237
1,484,237
1,484,237
1,484,237
1,484,237
1,484,237
1,484,237
1,484,237
1,484,237
1,484,237
