Timestamp,Arduino_Time,contact,delta_X,delta_Y,Sync_Time,Simple_Time
2025-12-12 12:03:13.288160,322960,76,0,0,2025-12-12 12:03:13.214727640,2025-12-12 12:03:13.611120
2025-12-12 12:03:13.288160,324440,82,0,0,2025-12-12 12:03:13.216178417,2025-12-12 12:03:13.612600
2025-12-12 12:03:13.289153,325924,80,0,0,2025-12-12 12:03:13.217633247,2025-12-12 12:03:13.614084
2025-12-12 12:03:13.289153,327404,84,0,0,2025-12-12 12:03:13.219084024,2025-12-12 12:03:13.615564
2025-12-12 12:03:13.289153,328892,90,0,0,2025-12-12 12:03:13.220542669,2025-12-12 12:03:13.617052
2025-12-12 12:03:13.290191,330372,82,0,0,2025-12-12 12:03:13.221993446,2025-12-12 12:03:13.618532
2025-12-12 12:03:13.290191,331856,78,0,0,2025-12-12 12:03:13.223448038,2025-12-12 12:03:13.620016
2025-12-12 12:03:13.290191,333336,74,0,0,2025-12-12 12:03:13.224898815,2025-12-12 12:03:13.621496
2025-12-12 12:03:13.291477,334816,82,0,0,2025-12-12 12:03:13.226349592,2025-12-12 12:03:13.622976
2025-12-12 12:03:13.291477,336300,84,0,0,2025-12-12 12:03:13.227804422,2025-12-12 12:03:13.624460
2025-12-12 12:03:13.291477,337780,80,0,0,2025-12-12 12:03:13.229255199,2025-12-12 12:03:13.625940
2025-12-12 12:03:13.292475,339268,78,0,0,2025-12-12 12:03:13.230713844,2025-12-12 12:03:13.627428
2025-12-12 12:03:13.293512,340744,82,-1,1,2025-12-12 12:03:13.232160568,2025-12-12 12:03:13.628904
2025-12-12 12:03:13.293512,342252,84,0,0,2025-12-12 12:03:13.233638763,2025-12-12 12:03:13.630412
2025-12-12 12:03:13.295018,343732,82,0,0,2025-12-12 12:03:13.235089779,2025-12-12 12:03:13.631892
2025-12-12 12:03:13.295018,345216,74,0,0,2025-12-12 12:03:13.236544371,2025-12-12 12:03:13.633376
2025-12-12 12:03:13.295018,346696,80,0,0,2025-12-12 12:03:13.237995148,2025-12-12 12:03:13.634856
2025-12-12 12:03:13.295018,348184,80,0,0,2025-12-12 12:03:13.239453793,2025-12-12 12:03:13.636344
2025-12-12 12:03:13.296025,349664,88,0,0,2025-12-12 12:03:13.240904570,2025-12-12 12:03:13.637824
2025-12-12 12:03:13.296025,351144,78,0,0,2025-12-12 12:03:13.242355347,2025-12-12 12:03:13.639304
2025-12-12 12:03:13.297030,352628,82,0,0,2025-12-12 12:03:13.243809938,2025-12-12 12:03:13.640788
2025-12-12 12:03:13.297030,354108,76,0,0,2025-12-12 12:03:13.245260715,2025-12-12 12:03:13.642268
2025-12-12 12:03:13.298026,355596,76,0,0,2025-12-12 12:03:13.246719360,2025-12-12 12:03:13.643756
2025-12-12 12:03:13.298026,357076,78,0,0,2025-12-12 12:03:13.248170137,2025-12-12 12:03:13.645236
2025-12-12 12:03:13.298026,358564,70,0,0,2025-12-12 12:03:13.249628782,2025-12-12 12:03:13.646724
2025-12-12 12:03:13.299025,360044,80,0,0,2025-12-12 12:03:13.251079559,2025-12-12 12:03:13.648204
2025-12-12 12:03:13.301024,361528,74,0,0,2025-12-12 12:03:13.252534389,2025-12-12 12:03:13.649688
2025-12-12 12:03:13.301024,363008,72,0,0,2025-12-12 12:03:13.253985167,2025-12-12 12:03:13.651168
2025-12-12 12:03:13.301024,364488,80,0,0,2025-12-12 12:03:13.255435944,2025-12-12 12:03:13.652648
2025-12-12 12:03:13.302024,365976,74,0,0,2025-12-12 12:03:13.256894587,2025-12-12 12:03:13.654136
2025-12-12 12:03:13.302024,367456,74,0,0,2025-12-12 12:03:13.258345366,2025-12-12 12:03:13.655616
2025-12-12 12:03:13.302024,368944,84,0,0,2025-12-12 12:03:13.259804009,2025-12-12 12:03:13.657104
2025-12-12 12:03:13.303024,370424,72,0,0,2025-12-12 12:03:13.261254787,2025-12-12 12:03:13.658584
2025-12-12 12:03:13.303024,371908,80,0,0,2025-12-12 12:03:13.262709379,2025-12-12 12:03:13.660068
2025-12-12 12:03:13.304028,373388,78,0,0,2025-12-12 12:03:13.264160155,2025-12-12 12:03:13.661548
2025-12-12 12:03:13.304028,374876,84,0,0,2025-12-12 12:03:13.265618801,2025-12-12 12:03:13.663036
2025-12-12 12:03:13.304028,376356,84,0,0,2025-12-12 12:03:13.267069577,2025-12-12 12:03:13.664516
2025-12-12 12:03:13.305069,377836,88,0,0,2025-12-12 12:03:13.268520355,2025-12-12 12:03:13.665996
2025-12-12 12:03:13.305069,379324,78,0,0,2025-12-12 12:03:13.269979000,2025-12-12 12:03:13.667484
