Timestamp,Arduino_Time,contact,delta_X,delta_Y,Sync_Time,Simple_Time
2025-12-12 10:22:15.791837,324564,106,0,0,2025-12-12 10:22:15.672549963,2025-12-12 10:22:16.116401
2025-12-12 10:22:15.792733,326100,106,0,0,2025-12-12 10:22:15.674089432,2025-12-12 10:22:16.117937
2025-12-12 10:22:15.794131,327636,102,0,0,2025-12-12 10:22:15.675629139,2025-12-12 10:22:16.119473
2025-12-12 10:22:15.794131,329176,110,0,0,2025-12-12 10:22:15.677172661,2025-12-12 10:22:16.121013
2025-12-12 10:22:15.794131,330708,106,0,0,2025-12-12 10:22:15.678708315,2025-12-12 10:22:16.122545
2025-12-12 10:22:15.795696,332244,108,0,0,2025-12-12 10:22:15.680248022,2025-12-12 10:22:16.124081
2025-12-12 10:22:15.795696,333780,104,0,0,2025-12-12 10:22:15.681787729,2025-12-12 10:22:16.125617
2025-12-12 10:22:15.795696,335316,106,0,0,2025-12-12 10:22:15.683327198,2025-12-12 10:22:16.127153
2025-12-12 10:22:15.795696,336848,104,0,0,2025-12-12 10:22:15.684862852,2025-12-12 10:22:16.128685
2025-12-12 10:22:15.797270,338388,114,0,0,2025-12-12 10:22:15.686406612,2025-12-12 10:22:16.130225
2025-12-12 10:22:15.797270,339920,116,0,0,2025-12-12 10:22:15.687942266,2025-12-12 10:22:16.131757
2025-12-12 10:22:15.797270,341460,110,0,0,2025-12-12 10:22:15.689485788,2025-12-12 10:22:16.133297
2025-12-12 10:22:15.797270,342992,110,0,0,2025-12-12 10:22:15.691021442,2025-12-12 10:22:16.134829
2025-12-12 10:22:15.798797,344532,108,0,0,2025-12-12 10:22:15.692564964,2025-12-12 10:22:16.136369
2025-12-12 10:22:15.798797,346064,108,0,0,2025-12-12 10:22:15.694100618,2025-12-12 10:22:16.137901
2025-12-12 10:22:15.798797,347604,112,0,-1,2025-12-12 10:22:15.695644379,2025-12-12 10:22:16.139441
2025-12-12 10:22:15.800347,349144,104,0,0,2025-12-12 10:22:15.697187901,2025-12-12 10:22:16.140981
2025-12-12 10:22:15.800347,350684,112,0,0,2025-12-12 10:22:15.698731661,2025-12-12 10:22:16.142521
2025-12-12 10:22:15.802958,352216,108,0,0,2025-12-12 10:22:15.700267315,2025-12-12 10:22:16.144053
2025-12-12 10:22:15.803957,353756,112,0,0,2025-12-12 10:22:15.701810837,2025-12-12 10:22:16.145593
2025-12-12 10:22:15.804471,355288,118,0,0,2025-12-12 10:22:15.703346491,2025-12-12 10:22:16.147125
2025-12-12 10:22:15.804471,356828,114,1,0,2025-12-12 10:22:15.704890251,2025-12-12 10:22:16.148665
2025-12-12 10:22:15.804471,358360,110,0,0,2025-12-12 10:22:15.706425905,2025-12-12 10:22:16.150197
2025-12-12 10:22:15.805485,359900,108,0,0,2025-12-12 10:22:15.707969427,2025-12-12 10:22:16.151737
2025-12-12 10:22:15.805485,361436,104,0,0,2025-12-12 10:22:15.709509134,2025-12-12 10:22:16.153273
2025-12-12 10:22:15.806483,362972,110,0,0,2025-12-12 10:22:15.711048603,2025-12-12 10:22:16.154809
2025-12-12 10:22:15.806483,364508,106,0,0,2025-12-12 10:22:15.712588310,2025-12-12 10:22:16.156345
2025-12-12 10:22:15.806483,366044,108,0,0,2025-12-12 10:22:15.714128017,2025-12-12 10:22:16.157881
2025-12-12 10:22:15.807484,367580,114,0,0,2025-12-12 10:22:15.715667486,2025-12-12 10:22:16.159417
2025-12-12 10:22:15.807484,369120,106,0,0,2025-12-12 10:22:15.717211246,2025-12-12 10:22:16.160957
2025-12-12 10:22:15.810511,370652,112,0,0,2025-12-12 10:22:15.718746901,2025-12-12 10:22:16.162489
2025-12-12 10:22:15.810511,372192,110,0,0,2025-12-12 10:22:15.720290422,2025-12-12 10:22:16.164029
2025-12-12 10:22:15.810511,373724,112,0,0,2025-12-12 10:22:15.721826077,2025-12-12 10:22:16.165561
2025-12-12 10:22:15.811510,375264,108,0,0,2025-12-12 10:22:15.723369837,2025-12-12 10:22:16.167101
2025-12-12 10:22:15.811510,376796,110,0,0,2025-12-12 10:22:15.724905491,2025-12-12 10:22:16.168633
2025-12-12 10:22:15.812508,378336,112,0,0,2025-12-12 10:22:15.726449013,2025-12-12 10:22:16.170173
2025-12-12 10:22:15.812508,379872,112,0,0,2025-12-12 10:22:15.727988720,2025-12-12 10:22:16.171709
2025-12-12 10:22:15.812508,381412,108,0,0,2025-12-12 10:22:15.729532242,2025-12-12 10:22:16.173249
2025-12-12 10:22:15.813531,382944,114,0,0,2025-12-12 10:22:15.731067896,2025-12-12 10:22:16.174781
2025-12-12 10:22:15.813531,384484,114,0,0,2025-12-12 10:22:15.732611656,2025-12-12 10:22:16.176321
2025-12-12 10:22:15.814561,386016,108,0,0,2025-12-12 10:22:15.734147310,2025-12-12 10:22:16.177853
2025-12-12 10:22:15.814561,387556,118,0,0,2025-12-12 10:22:15.735690832,2025-12-12 10:22:16.179393
2025-12-12 10:22:15.815579,389092,116,0,0,2025-12-12 10:22:15.737230539,2025-12-12 10:22:16.180929
2025-12-12 10:22:15.818581,390632,112,0,0,2025-12-12 10:22:15.738774061,2025-12-12 10:22:16.182469
2025-12-12 10:22:15.818581,392164,118,0,0,2025-12-12 10:22:15.740309715,2025-12-12 10:22:16.184001
