frame,x,y
2,257,277
3,257,277
4,257,277
5,257,277
6,257,277
7,257,277
8,257,277
9,257,277
10,257,277
11,257,277
12,257,277
13,257,277
14,257,277
15,257,277
16,257,277
17,257,277
18,257,277
19,257,277
20,257,277
21,257,277
22,257,277
23,257,277
24,257,277
25,257,277
26,257,277
27,257,277
28,257,277
29,257,277
30,257,277
31,257,277
32,257,277
33,257,277
34,257,277
35,257,277
36,257,277
37,257,277
38,257,277
39,257,277
40,257,277
41,257,277
42,257,277
43,257,277
44,257,277
45,257,277
46,257,277
47,257,277
48,257,277
49,257,277
50,257,277
51,257,277
52,257,277
53,257,277
54,257,277
55,257,277
56,257,277
57,257,277
58,257,277
59,257,277
60,257,277
61,257,277
62,257,277
63,257,277
64,257,277
65,257,277
66,257,277
67,257,277
68,257,277
69,257,277
70,257,277
71,257,277
72,257,277
73,257,277
74,257,277
75,257,277
76,257,277
77,257,277
78,257,277
79,257,277
80,257,277
81,257,277
82,257,277
83,257,277
84,257,277
85,257,277
86,257,277
87,257,277
88,257,277
89,257,277
90,257,277
91,257,277
92,257,277
93,257,277
94,257,277
95,257,277
96,257,277
97,257,277
98,257,277
99,257,277
100,257,277
101,257,277
102,257,277
103,257,277
104,257,277
105,257,277
106,257,277
107,257,277
108,257,277
109,257,277
110,257,277
111,257,277
112,257,277
113,257,277
114,257,277
115,257,277
116,257,277
117,257,277
118,257,277
119,257,277
120,257,277
121,257,277
122,257,277
123,257,277
124,257,277
125,257,277
126,257,277
127,257,277
128,257,277
129,257,277
130,257,277
131,257,277
132,257,277
133,257,277
134,257,277
135,257,277
136,257,277
137,257,277
138,257,277
139,257,277
140,257,277
141,257,277
142,257,277
143,257,277
144,257,277
145,257,277
146,257,277
147,257,277
148,257,277
149,257,277
150,257,277
151,257,277
152,257,277
153,257,277
154,257,277
155,257,277
156,257,277
157,257,277
158,257,277
159,257,277
160,257,277
161,257,277
162,257,277
163,257,277
164,257,277
165,257,277
166,257,277
167,257,277
168,257,277
169,257,277
170,257,277
171,257,277
172,257,277
173,257,277
174,257,277
175,257,277
176,257,277
177,257,277
178,257,277
179,257,277
180,257,277
181,257,277
182,257,277
183,257,277
184,257,277
185,257,277
186,257,277
187,257,277
188,257,277
189,257,277
190,257,277
191,257,277
192,257,277
193,257,277
194,257,277
195,257,277
196,257,277
197,257,277
198,257,277
199,257,277
200,257,277
201,257,277
202,257,277
203,257,277
204,257,277
205,257,277
206,257,277
207,257,277
208,257,277
209,257,277
210,257,277
211,257,277
212,257,277
213,257,277
214,257,277
215,257,277
216,257,277
217,257,277
218,257,277
219,257,277
220,257,277
221,257,277
222,257,277
223,257,277
224,257,277
225,257,277
226,257,277
227,257,277
228,257,277
229,257,277
230,257,277
231,257,277
232,257,277
233,257,277
234,257,277
235,257,277
236,257,277
237,257,277
238,257,277
239,257,277
240,257,277
241,257,277
242,257,277
243,257,277
244,257,276
245,257,276
246,256,276
247,257,276
249,257,276
251,257,276
