Timestamp,Arduino_Time,contact,delta_X,delta_Y,Sync_Time,Simple_Time
2025-12-12 10:42:38.329350,324892,126,1,-127,2025-12-12 10:42:38.301118135,2025-12-12 10:42:38.654242
2025-12-12 10:42:38.329350,326540,134,1,-127,2025-12-12 10:42:38.302720070,2025-12-12 10:42:38.655890
2025-12-12 10:42:38.329350,328192,122,1,-48,2025-12-12 10:42:38.304326057,2025-12-12 10:42:38.657542
2025-12-12 10:42:38.329350,329788,110,1,-4,2025-12-12 10:42:38.305877686,2025-12-12 10:42:38.659138
2025-12-12 10:42:38.330349,331328,92,1,-3,2025-12-12 10:42:38.307374716,2025-12-12 10:42:38.660678
2025-12-12 10:42:38.330349,332820,76,1,-3,2025-12-12 10:42:38.308825254,2025-12-12 10:42:38.662170
2025-12-12 10:42:38.331313,334308,70,1,-3,2025-12-12 10:42:38.310271740,2025-12-12 10:42:38.663658
2025-12-12 10:42:38.332319,335792,92,1,-2,2025-12-12 10:42:38.311714411,2025-12-12 10:42:38.665142
2025-12-12 10:42:38.334346,337288,94,0,-3,2025-12-12 10:42:38.313168764,2025-12-12 10:42:38.666638
2025-12-12 10:42:38.334346,338772,110,1,-2,2025-12-12 10:42:38.314611435,2025-12-12 10:42:38.668122
2025-12-12 10:42:38.335346,340320,112,0,-2,2025-12-12 10:42:38.316116333,2025-12-12 10:42:38.669670
2025-12-12 10:42:38.335346,341860,106,1,-2,2025-12-12 10:42:38.317613363,2025-12-12 10:42:38.671210
2025-12-12 10:42:38.335346,343404,108,0,-1,2025-12-12 10:42:38.319114447,2025-12-12 10:42:38.672754
2025-12-12 10:42:38.336348,344944,86,1,-2,2025-12-12 10:42:38.320611477,2025-12-12 10:42:38.674294
2025-12-12 10:42:38.336348,346440,80,0,-2,2025-12-12 10:42:38.322065830,2025-12-12 10:42:38.675790
2025-12-12 10:42:38.337639,347928,98,0,-1,2025-12-12 10:42:38.323512316,2025-12-12 10:42:38.677278
2025-12-12 10:42:38.337639,349420,98,1,-2,2025-12-12 10:42:38.324962854,2025-12-12 10:42:38.678770
2025-12-12 10:42:38.337639,350908,98,0,-1,2025-12-12 10:42:38.326409340,2025-12-12 10:42:38.680258
2025-12-12 10:42:38.338672,352400,98,0,-2,2025-12-12 10:42:38.327859879,2025-12-12 10:42:38.681750
2025-12-12 10:42:38.338672,353888,102,1,-1,2025-12-12 10:42:38.329306364,2025-12-12 10:42:38.683238
2025-12-12 10:42:38.338672,355432,116,1,-2,2025-12-12 10:42:38.330807209,2025-12-12 10:42:38.684782
2025-12-12 10:42:38.341669,356976,120,0,-2,2025-12-12 10:42:38.332308292,2025-12-12 10:42:38.686326
2025-12-12 10:42:38.341669,358520,114,0,-2,2025-12-12 10:42:38.333809376,2025-12-12 10:42:38.687870
