frame,x,y
1,387,223
1,386,223
1,385,223
1,385,224
1,386,224
1,385,225
1,386,225
1,385,226
1,386,226
1,387,227
1,387,226
1,385,227
1,385,227
1,385,227
1,386,228
1,386,227
1,387,228
1,388,228
1,389,228
1,390,228
1,391,229
1,391,229
1,392,229
1,392,229
1,392,229
1,392,229
1,393,229
1,393,229
1,393,229
1,393,229
1,393,229
1,393,229
1,393,229
1,393,229
1,393,229
1,393,229
1,393,229
1,393,229
1,392,227
1,393,228
1,392,227
1,392,227
1,392,227
1,392,226
1,392,226
1,392,226
1,391,225
1,391,224
1,390,224
1,389,223
1,388,223
1,385,222
1,384,222
1,384,221
1,384,222
1,384,222
1,384,221
1,384,222
1,384,222
1,384,222
1,384,222
1,383,221
1,383,221
1,383,222
1,383,223
1,384,222
1,384,222
1,383,222
1,382,223
1,383,223
1,383,223
1,383,223
1,382,223
1,382,223
1,382,223
1,382,223
1,383,223
1,387,224
1,388,224
1,389,224
1,389,224
1,388,225
1,388,224
1,387,224
1,386,224
1,386,224
1,386,224
1,386,224
1,386,224
1,386,224
1,386,224
1,386,224
1,385,224
1,385,223
1,384,224
1,384,224
1,385,224
1,386,224
1,388,224
1,391,224
1,396,224
1,404,224
1,409,224
1,417,224
1,421,224
1,425,224
1,430,224
1,437,224
1,440,224
1,446,224
1,448,223
1,450,224
1,458,224
1,461,224
1,464,224
1,470,224
1,472,224
1,476,224
1,480,224
1,485,224
1,488,224
1,494,224
1,498,224
1,512,224
1,515,224
1,517,223
1,517,224
1,514,224
1,512,224
1,507,223
1,503,223
1,498,223
1,482,222
1,476,222
1,457,221
1,450,220
1,442,220
1,435,220
1,422,219
1,415,219
1,402,219
1,388,218
1,384,218
1,382,218
1,377,218
1,374,218
1,371,218
1,366,218
1,364,217
1,362,217
1,360,217
1,359,217
1,359,217
1,359,217
1,360,217
1,362,218
1,364,218
1,371,218
1,391,216
1,396,217
1,399,217
1,403,217
1,406,216
1,413,217
1,429,218
1,450,218
1,454,218
1,465,218
1,470,218
1,473,218
1,476,218
1,480,218
1,483,218
1,500,218
1,502,218
1,503,218
1,502,219
1,500,218
1,496,218
1,493,219
1,489,219
1,486,218
1,473,219
1,468,219
1,463,219
1,457,219
1,453,219
1,442,218
1,435,218
1,424,217
1,414,217
1,407,217
1,400,217
1,397,217
1,393,216
1,391,216
1,390,216
1,388,217
1,387,217
1,385,216
1,385,217
1,384,217
1,383,217
1,381,216
1,379,217
1,378,216
1,377,216
1,375,216
1,372,216
1,368,216
1,365,216
1,365,216
1,365,216
1,365,216
1,366,216
1,366,216
1,367,216
1,367,215
1,367,216
1,368,215
1,368,215
1,368,215
1,369,216
1,369,216
1,369,216
1,369,216
1,369,216
1,369,216
1,369,216
1,369,215
1,369,216
1,369,215
1,369,215
1,369,215
1,369,216
1,369,216
1,369,216
1,369,216
1,369,216
1,370,216
1,370,215
1,370,216
1,370,216
1,371,216
1,371,216
1,372,216
1,372,216
1,372,216
1,373,216
1,373,216
1,376,216
1,376,216
1,377,216
1,377,216
1,377,215
1,376,216
1,376,215
1,377,215
1,376,215
1,376,215
1,376,215
1,376,216
1,376,216
1,379,216
1,379,216
1,379,216
1,379,216
1,378,216
1,377,216
1,377,216
1,377,216
1,377,216
1,378,216
1,378,216
1,378,217
1,379,216
1,379,216
1,379,216
1,379,216
1,379,217
1,379,217
1,380,216
1,380,217
1,381,217
1,381,217
1,381,217
1,380,217
1,380,217
1,379,217
1,379,217
1,378,216
