Timestamp,Arduino_Time,contact,delta_X,delta_Y,Sync_Time,Simple_Time
2025-12-12 09:43:11.640298,323012,132,0,0,2025-12-12 09:43:11.825105190,2025-12-12 09:43:11.963310
2025-12-12 09:43:11.640298,324544,132,0,0,2025-12-12 09:43:11.826637506,2025-12-12 09:43:11.964842
2025-12-12 09:43:12.019817,326084,130,0,0,2025-12-12 09:43:11.828177691,2025-12-12 09:43:11.966382
2025-12-12 09:43:12.019817,327620,128,0,0,2025-12-12 09:43:11.829713821,2025-12-12 09:43:11.967918
2025-12-12 09:43:12.020822,329156,132,0,0,2025-12-12 09:43:11.831249952,2025-12-12 09:43:11.969454
2025-12-12 09:43:12.023340,330692,134,0,0,2025-12-12 09:43:11.832786083,2025-12-12 09:43:11.970990
2025-12-12 09:43:12.023340,332228,126,0,0,2025-12-12 09:43:11.834322453,2025-12-12 09:43:11.972526
2025-12-12 09:43:12.023340,333760,126,0,0,2025-12-12 09:43:11.835854530,2025-12-12 09:43:11.974058
2025-12-12 09:43:12.024340,335300,130,0,0,2025-12-12 09:43:11.837394714,2025-12-12 09:43:11.975598
2025-12-12 09:43:12.024340,336832,130,0,0,2025-12-12 09:43:11.838926792,2025-12-12 09:43:11.977130
2025-12-12 09:43:12.024340,338372,130,0,0,2025-12-12 09:43:11.840466976,2025-12-12 09:43:11.978670
2025-12-12 09:43:12.025338,339904,130,0,0,2025-12-12 09:43:11.841999292,2025-12-12 09:43:11.980202
2025-12-12 09:43:12.026341,341444,128,0,0,2025-12-12 09:43:11.843539476,2025-12-12 09:43:11.981742
2025-12-12 09:43:12.026341,342976,136,0,0,2025-12-12 09:43:11.845071554,2025-12-12 09:43:11.983274
2025-12-12 09:43:12.026341,344516,128,0,0,2025-12-12 09:43:11.846611738,2025-12-12 09:43:11.984814
2025-12-12 09:43:12.027342,346048,132,0,0,2025-12-12 09:43:11.848144054,2025-12-12 09:43:11.986346
2025-12-12 09:43:12.027342,347588,130,0,0,2025-12-12 09:43:11.849684238,2025-12-12 09:43:11.987886
2025-12-12 09:43:12.028342,349120,130,0,0,2025-12-12 09:43:11.851216316,2025-12-12 09:43:11.989418
2025-12-12 09:43:12.030530,350660,128,0,0,2025-12-12 09:43:11.852756500,2025-12-12 09:43:11.990958
2025-12-12 09:43:12.031529,352192,128,0,0,2025-12-12 09:43:11.854288578,2025-12-12 09:43:11.992490
2025-12-12 09:43:12.031529,353732,132,0,0,2025-12-12 09:43:11.855828762,2025-12-12 09:43:11.994030
2025-12-12 09:43:12.031529,355264,134,0,0,2025-12-12 09:43:11.857361078,2025-12-12 09:43:11.995562
2025-12-12 09:43:12.032525,356804,132,0,0,2025-12-12 09:43:11.858901262,2025-12-12 09:43:11.997102
2025-12-12 09:43:12.033526,358336,130,0,0,2025-12-12 09:43:11.860433340,2025-12-12 09:43:11.998634
2025-12-12 09:43:12.033526,359876,134,0,0,2025-12-12 09:43:11.861973524,2025-12-12 09:43:12.000174
2025-12-12 09:43:12.033526,361412,132,0,0,2025-12-12 09:43:11.863509655,2025-12-12 09:43:12.001710
2025-12-12 09:43:12.034580,362948,132,0,0,2025-12-12 09:43:11.865046024,2025-12-12 09:43:12.003246
2025-12-12 09:43:12.034580,364484,134,0,0,2025-12-12 09:43:11.866582155,2025-12-12 09:43:12.004782
2025-12-12 09:43:12.035595,366020,130,0,0,2025-12-12 09:43:11.868118286,2025-12-12 09:43:12.006318
2025-12-12 09:43:12.037779,367556,126,0,0,2025-12-12 09:43:11.869654417,2025-12-12 09:43:12.007854
2025-12-12 09:43:12.037779,369096,132,0,0,2025-12-12 09:43:11.871194601,2025-12-12 09:43:12.009394
2025-12-12 09:43:12.038776,370628,128,0,0,2025-12-12 09:43:11.872726917,2025-12-12 09:43:12.010926
2025-12-12 09:43:12.038776,372168,128,0,0,2025-12-12 09:43:11.874267101,2025-12-12 09:43:12.012466
2025-12-12 09:43:12.038776,373700,132,0,0,2025-12-12 09:43:11.875799179,2025-12-12 09:43:12.013998
2025-12-12 09:43:12.039775,375240,136,0,0,2025-12-12 09:43:11.877339363,2025-12-12 09:43:12.015538
2025-12-12 09:43:12.039775,376772,130,0,0,2025-12-12 09:43:11.878871679,2025-12-12 09:43:12.017070
2025-12-12 09:43:12.040782,378312,128,0,0,2025-12-12 09:43:11.880411863,2025-12-12 09:43:12.018610
2025-12-12 09:43:12.040782,379848,130,0,0,2025-12-12 09:43:11.881947994,2025-12-12 09:43:12.020146
2025-12-12 09:43:12.041776,381384,128,0,0,2025-12-12 09:43:11.883484125,2025-12-12 09:43:12.021682
2025-12-12 09:43:12.041776,382920,126,0,0,2025-12-12 09:43:11.885020256,2025-12-12 09:43:12.023218
2025-12-12 09:43:12.041776,384460,130,0,0,2025-12-12 09:43:11.886560440,2025-12-12 09:43:12.024758
2025-12-12 09:43:12.044778,385992,130,0,0,2025-12-12 09:43:11.888092756,2025-12-12 09:43:12.026290
2025-12-12 09:43:12.044778,387532,132,0,0,2025-12-12 09:43:11.889632940,2025-12-12 09:43:12.027830
2025-12-12 09:43:12.044778,389064,132,0,0,2025-12-12 09:43:11.891165018,2025-12-12 09:43:12.029362
2025-12-12 09:43:12.045776,390604,126,0,0,2025-12-12 09:43:11.892705202,2025-12-12 09:43:12.030902
2025-12-12 09:43:12.045776,392136,130,0,0,2025-12-12 09:43:11.894237280,2025-12-12 09:43:12.032434
2025-12-12 09:43:12.046780,393676,132,0,0,2025-12-12 09:43:11.895777464,2025-12-12 09:43:12.033974
2025-12-12 09:43:12.046780,395212,136,0,0,2025-12-12 09:43:11.897313833,2025-12-12 09:43:12.035510
2025-12-12 09:43:12.047782,396752,136,0,0,2025-12-12 09:43:11.898854017,2025-12-12 09:43:12.037050
2025-12-12 09:43:12.048809,398284,132,0,0,2025-12-12 09:43:11.900386095,2025-12-12 09:43:12.038582
2025-12-12 09:43:12.048809,399824,132,0,0,2025-12-12 09:43:11.901926279,2025-12-12 09:43:12.040122
2025-12-12 09:43:12.051776,401360,128,0,0,2025-12-12 09:43:11.903462410,2025-12-12 09:43:12.041658
2025-12-12 09:43:12.051776,402896,132,0,0,2025-12-12 09:43:11.904998541,2025-12-12 09:43:12.043194
2025-12-12 09:43:12.052776,404432,134,0,0,2025-12-12 09:43:11.906534910,2025-12-12 09:43:12.044730
2025-12-12 09:43:12.052776,405972,132,0,0,2025-12-12 09:43:11.908075094,2025-12-12 09:43:12.046270
2025-12-12 09:43:12.052776,407504,128,0,0,2025-12-12 09:43:11.909607172,2025-12-12 09:43:12.047802
2025-12-12 09:43:12.053781,409044,128,0,0,2025-12-12 09:43:11.911147356,2025-12-12 09:43:12.049342
2025-12-12 09:43:12.053781,410580,130,0,0,2025-12-12 09:43:11.912683487,2025-12-12 09:43:12.050878
2025-12-12 09:43:12.054776,412116,130,0,0,2025-12-12 09:43:11.914219618,2025-12-12 09:43:12.052414
2025-12-12 09:43:12.054776,413648,128,0,0,2025-12-12 09:43:11.915751934,2025-12-12 09:43:12.053946
2025-12-12 09:43:12.054776,415188,132,0,0,2025-12-12 09:43:11.917292118,2025-12-12 09:43:12.055486
2025-12-12 09:43:12.055947,416720,128,0,0,2025-12-12 09:43:11.918824196,2025-12-12 09:43:12.057018
2025-12-12 09:43:12.055947,418260,128,0,0,2025-12-12 09:43:11.920364380,2025-12-12 09:43:12.058558
2025-12-12 09:43:12.056960,419792,136,0,0,2025-12-12 09:43:11.921896696,2025-12-12 09:43:12.060090
2025-12-12 09:43:12.059134,421332,130,0,0,2025-12-12 09:43:11.923436880,2025-12-12 09:43:12.061630
2025-12-12 09:43:12.059134,422864,134,0,0,2025-12-12 09:43:11.924968958,2025-12-12 09:43:12.063162
2025-12-12 09:43:12.059134,424400,132,0,0,2025-12-12 09:43:11.926505089,2025-12-12 09:43:12.064698
2025-12-12 09:43:12.060132,425936,126,0,0,2025-12-12 09:43:11.928041220,2025-12-12 09:43:12.066234
2025-12-12 09:43:12.060132,427472,126,0,0,2025-12-12 09:43:11.929577589,2025-12-12 09:43:12.067770
2025-12-12 09:43:12.061131,429008,132,0,0,2025-12-12 09:43:11.931113720,2025-12-12 09:43:12.069306
2025-12-12 09:43:12.061131,430544,132,0,0,2025-12-12 09:43:11.932649851,2025-12-12 09:43:12.070842
2025-12-12 09:43:12.062132,432080,134,0,0,2025-12-12 09:43:11.934185982,2025-12-12 09:43:12.072378
2025-12-12 09:43:12.062132,433616,132,0,0,2025-12-12 09:43:11.935722113,2025-12-12 09:43:12.073914
2025-12-12 09:43:12.062132,435148,132,0,0,2025-12-12 09:43:11.937254429,2025-12-12 09:43:12.075446
2025-12-12 09:43:12.063173,436692,126,0,0,2025-12-12 09:43:11.938798666,2025-12-12 09:43:12.076990
2025-12-12 09:43:12.063173,438224,128,0,0,2025-12-12 09:43:11.940330744,2025-12-12 09:43:12.078522
2025-12-12 09:43:12.064267,439764,128,0,0,2025-12-12 09:43:11.941870928,2025-12-12 09:43:12.080062
2025-12-12 09:43:12.066597,441296,132,0,0,2025-12-12 09:43:11.943403244,2025-12-12 09:43:12.081594
2025-12-12 09:43:12.067598,442836,132,0,0,2025-12-12 09:43:11.944943428,2025-12-12 09:43:12.083134
2025-12-12 09:43:12.067598,444368,126,0,0,2025-12-12 09:43:11.946475506,2025-12-12 09:43:12.084666
2025-12-12 09:43:12.067598,445908,132,0,0,2025-12-12 09:43:11.948015690,2025-12-12 09:43:12.086206
2025-12-12 09:43:12.068596,447440,132,0,0,2025-12-12 09:43:11.949547768,2025-12-12 09:43:12.087738
2025-12-12 09:43:12.068596,448980,130,0,0,2025-12-12 09:43:11.951087952,2025-12-12 09:43:12.089278
2025-12-12 09:43:12.069597,450516,134,0,0,2025-12-12 09:43:11.952624321,2025-12-12 09:43:12.090814
2025-12-12 09:43:12.069597,452056,124,0,0,2025-12-12 09:43:11.954164505,2025-12-12 09:43:12.092354
2025-12-12 09:43:12.069597,453588,128,0,0,2025-12-12 09:43:11.955696583,2025-12-12 09:43:12.093886
2025-12-12 09:43:12.070708,455128,128,0,0,2025-12-12 09:43:11.957236767,2025-12-12 09:43:12.095426
2025-12-12 09:43:12.070708,456660,132,0,0,2025-12-12 09:43:11.958768845,2025-12-12 09:43:12.096958
2025-12-12 09:43:12.070708,458200,130,0,0,2025-12-12 09:43:11.960309029,2025-12-12 09:43:12.098498
