Timestamp,Arduino_Time,contact,delta_X,delta_Y,Sync_Time,Simple_Time
2025-12-12 09:49:17.123715,321472,116,0,0,2025-12-12 09:49:17.372073650,2025-12-12 09:49:17.445187
2025-12-12 09:49:17.124874,323012,116,0,0,2025-12-12 09:49:17.373620510,2025-12-12 09:49:17.446727
2025-12-12 09:49:17.125887,324544,116,0,0,2025-12-12 09:49:17.375159502,2025-12-12 09:49:17.448259
2025-12-12 09:49:17.513468,326084,118,0,0,2025-12-12 09:49:17.376706362,2025-12-12 09:49:17.449799
2025-12-12 09:49:17.513468,327620,124,0,0,2025-12-12 09:49:17.378249168,2025-12-12 09:49:17.451335
2025-12-12 09:49:17.513468,329156,120,0,0,2025-12-12 09:49:17.379792213,2025-12-12 09:49:17.452871
2025-12-12 09:49:17.514467,330692,116,0,0,2025-12-12 09:49:17.381335020,2025-12-12 09:49:17.454407
2025-12-12 09:49:17.514467,332228,118,0,0,2025-12-12 09:49:17.382878065,2025-12-12 09:49:17.455943
2025-12-12 09:49:17.514467,333760,118,0,0,2025-12-12 09:49:17.384417057,2025-12-12 09:49:17.457475
2025-12-12 09:49:17.515470,335300,124,0,0,2025-12-12 09:49:17.385963917,2025-12-12 09:49:17.459015
2025-12-12 09:49:17.515470,336832,112,0,0,2025-12-12 09:49:17.387502670,2025-12-12 09:49:17.460547
2025-12-12 09:49:17.516469,338372,116,0,0,2025-12-12 09:49:17.389049768,2025-12-12 09:49:17.462087
2025-12-12 09:49:17.516469,339904,116,0,0,2025-12-12 09:49:17.390588522,2025-12-12 09:49:17.463619
2025-12-12 09:49:17.516469,341444,114,0,0,2025-12-12 09:49:17.392135620,2025-12-12 09:49:17.465159
2025-12-12 09:49:17.517504,342976,118,0,0,2025-12-12 09:49:17.393674374,2025-12-12 09:49:17.466691
2025-12-12 09:49:17.519745,344516,114,0,0,2025-12-12 09:49:17.395221472,2025-12-12 09:49:17.468231
2025-12-12 09:49:17.519745,346048,118,0,0,2025-12-12 09:49:17.396760225,2025-12-12 09:49:17.469763
2025-12-12 09:49:17.519745,347588,116,0,0,2025-12-12 09:49:17.398307323,2025-12-12 09:49:17.471303
2025-12-12 09:49:17.520743,349120,116,0,0,2025-12-12 09:49:17.399846077,2025-12-12 09:49:17.472835
2025-12-12 09:49:17.520743,350660,112,0,0,2025-12-12 09:49:17.401393175,2025-12-12 09:49:17.474375
2025-12-12 09:49:17.520743,352192,108,0,0,2025-12-12 09:49:17.402931929,2025-12-12 09:49:17.475907
2025-12-12 09:49:17.520743,353732,110,0,0,2025-12-12 09:49:17.404479027,2025-12-12 09:49:17.477447
2025-12-12 09:49:17.520743,355264,114,0,0,2025-12-12 09:49:17.406017780,2025-12-12 09:49:17.478979
2025-12-12 09:49:17.522252,356804,118,1,0,2025-12-12 09:49:17.407564640,2025-12-12 09:49:17.480519
2025-12-12 09:49:17.522816,358336,122,0,0,2025-12-12 09:49:17.409103632,2025-12-12 09:49:17.482051
2025-12-12 09:49:17.522816,359876,114,0,0,2025-12-12 09:49:17.410650492,2025-12-12 09:49:17.483591
2025-12-12 09:49:17.522816,361412,116,0,0,2025-12-12 09:49:17.412193537,2025-12-12 09:49:17.485127
2025-12-12 09:49:17.522816,362948,120,0,0,2025-12-12 09:49:17.413736343,2025-12-12 09:49:17.486663
2025-12-12 09:49:17.525132,364484,114,0,0,2025-12-12 09:49:17.415279388,2025-12-12 09:49:17.488199
2025-12-12 09:49:17.525132,366020,116,0,0,2025-12-12 09:49:17.416822195,2025-12-12 09:49:17.489735
2025-12-12 09:49:17.526132,367556,118,0,0,2025-12-12 09:49:17.418365240,2025-12-12 09:49:17.491271
2025-12-12 09:49:17.526132,369096,112,1,0,2025-12-12 09:49:17.419912100,2025-12-12 09:49:17.492811
2025-12-12 09:49:17.526132,370628,112,0,-1,2025-12-12 09:49:17.421451092,2025-12-12 09:49:17.494343
2025-12-12 09:49:17.527134,372176,112,0,0,2025-12-12 09:49:17.423006058,2025-12-12 09:49:17.495891
2025-12-12 09:49:17.528136,373708,108,0,0,2025-12-12 09:49:17.424544811,2025-12-12 09:49:17.497423
2025-12-12 09:49:17.529142,375248,102,0,0,2025-12-12 09:49:17.426091909,2025-12-12 09:49:17.498963
2025-12-12 09:49:17.529142,376780,112,1,0,2025-12-12 09:49:17.427630663,2025-12-12 09:49:17.500495
2025-12-12 09:49:17.530200,378320,112,0,0,2025-12-12 09:49:17.429177761,2025-12-12 09:49:17.502035
2025-12-12 09:49:17.531478,379856,110,0,0,2025-12-12 09:49:17.430720568,2025-12-12 09:49:17.503571
2025-12-12 09:49:17.531478,381392,112,1,-1,2025-12-12 09:49:17.432263613,2025-12-12 09:49:17.505107
2025-12-12 09:49:17.532985,382936,104,0,0,2025-12-12 09:49:17.433814526,2025-12-12 09:49:17.506651
2025-12-12 09:49:17.532985,384476,106,0,0,2025-12-12 09:49:17.435361385,2025-12-12 09:49:17.508191
2025-12-12 09:49:17.532985,386008,102,0,0,2025-12-12 09:49:17.436900377,2025-12-12 09:49:17.509723
2025-12-12 09:49:17.533994,387548,102,1,-1,2025-12-12 09:49:17.438447237,2025-12-12 09:49:17.511263
2025-12-12 09:49:17.533994,389088,110,0,0,2025-12-12 09:49:17.439994097,2025-12-12 09:49:17.512803
2025-12-12 09:49:17.534995,390628,106,0,0,2025-12-12 09:49:17.441541195,2025-12-12 09:49:17.514343
2025-12-12 09:49:17.534995,392160,112,0,-1,2025-12-12 09:49:17.443079948,2025-12-12 09:49:17.515875
2025-12-12 09:49:17.536033,393704,98,1,0,2025-12-12 09:49:17.444631100,2025-12-12 09:49:17.517419
2025-12-12 09:49:17.536033,395188,116,0,-1,2025-12-12 09:49:17.446121693,2025-12-12 09:49:17.518903
