frame,x,y
1,423,259
2,423,259
3,424,260
4,423,260
6,424,260
7,424,260
8,424,260
9,424,260
11,424,260
12,424,260
13,424,259
14,424,260
15,424,260
16,424,260
17,424,260
18,424,260
19,424,260
20,424,260
21,424,260
22,424,260
23,424,260
24,424,260
25,423,259
26,423,259
27,423,259
28,423,259
30,423,259
31,423,259
32,423,259
33,424,259
34,424,259
35,424,259
36,424,259
37,424,259
38,424,259
39,424,259
40,424,259
41,424,259
42,424,259
43,423,259
44,423,259
45,424,259
46,423,259
47,424,259
48,423,259
50,424,260
51,423,259
52,424,260
53,424,260
54,424,260
55,424,260
56,424,260
57,424,260
58,424,260
59,424,260
60,424,260
62,423,259
63,424,259
64,423,259
65,423,259
66,424,259
67,423,260
68,423,259
69,424,259
70,423,259
71,423,259
72,424,259
74,424,259
75,423,259
76,424,259
77,424,259
78,424,259
79,424,259
80,424,259
81,423,259
82,423,259
83,424,259
84,424,259
85,423,259
86,424,259
87,423,259
88,424,259
89,424,259
90,424,260
91,424,259
92,423,259
93,424,259
94,423,259
95,423,259
96,423,259
97,423,259
98,423,259
99,423,259
100,423,259
101,423,259
102,424,259
103,424,259
106,423,259
111,423,259
112,423,259
114,423,259
115,423,259
116,423,259
117,423,259
118,423,259
119,423,259
120,424,259
121,423,259
122,423,259
123,423,259
124,423,259
125,423,259
126,423,259
127,423,259
128,423,259
129,423,259
130,423,259
131,423,259
132,423,259
133,423,259
134,423,259
135,423,259
136,423,259
137,423,259
138,423,259
139,423,259
140,423,259
141,424,260
142,424,260
143,423,259
144,424,260
145,423,259
146,423,259
147,423,259
148,423,260
150,423,259
151,423,259
153,423,259
155,423,260
156,423,259
157,423,259
158,423,259
159,424,260
160,423,259
161,423,259
162,423,260
163,424,260
164,423,260
165,423,260
166,423,260
167,423,260
168,423,260
169,423,259
170,423,259
171,423,259
172,423,259
173,423,259
174,423,259
175,423,260
176,423,260
177,423,260
178,423,260
179,423,260
180,423,260
181,424,260
182,424,260
183,423,260
184,423,260
185,423,260
186,423,260
187,423,260
188,423,260
189,423,260
190,423,260
191,423,260
192,423,260
193,423,260
195,423,260
204,423,260
207,423,260
210,423,260
211,423,260
212,423,260
213,423,260
214,423,260
215,423,260
216,423,260
234,423,260
237,423,260
238,423,260
241,423,260
242,423,260
243,423,260
244,423,260
245,423,260
246,422,259
247,422,260
249,422,260
251,422,259
253,422,259
254,422,259
255,422,259
259,421,260
261,421,259
263,420,260
265,419,260
266,419,260
267,418,259
268,418,260
269,417,259
272,416,259
273,415,259
274,415,260
275,415,260
276,414,259
277,414,259
278,413,259
279,413,259
280,413,259
281,412,259
282,411,259
283,410,259
284,410,259
285,410,260
286,410,260
287,410,260
288,410,259
289,409,259
290,409,259
291,409,259
292,409,259
293,409,259
294,409,259
295,409,259
296,408,258
297,407,259
298,406,258
299,405,258
300,405,258
302,402,257
303,402,258
304,401,257
305,400,258
306,400,257
307,399,257
308,398,258
309,397,257
311,396,258
312,395,258
313,394,257
314,394,257
316,391,258
317,391,258
318,390,258
319,388,257
320,388,258
321,386,257
322,386,257
323,386,258
324,385,258
325,384,258
326,382,257
327,380,257
328,380,257
329,379,258
330,378,257
331,377,257
332,377,257
333,375,257
334,375,257
335,373,257
336,373,257
337,373,257
338,371,257
339,369,257
340,369,256
341,368,257
342,367,257
343,365,257
344,365,257
345,364,256
346,363,256
347,363,257
349,361,256
350,361,256
351,360,256
353,359,256
