frame,x,y
1,300,189
1,300,189
1,300,189
1,300,189
1,300,189
1,300,189
1,299,190
1,299,189
1,299,190
1,299,189
1,300,189
1,300,189
1,300,189
1,300,189
1,300,189
1,300,189
1,300,189
1,300,189
1,300,189
1,300,189
1,300,189
1,300,189
1,300,189
1,300,189
1,300,189
1,299,190
1,300,189
1,299,189
1,300,189
1,300,189
1,299,190
1,300,189
1,300,189
1,300,189
1,300,189
1,300,189
1,299,189
1,300,189
1,300,189
1,300,189
1,300,189
1,300,189
1,300,189
1,300,189
1,300,189
1,300,189
1,299,190
1,299,189
1,300,189
1,300,189
1,300,189
1,300,189
1,300,190
1,300,189
1,299,189
1,299,190
1,300,189
1,300,189
1,300,189
1,300,189
1,300,189
1,300,189
1,300,189
1,300,189
1,300,189
1,300,189
1,300,189
1,300,189
1,300,189
1,300,189
1,300,189
1,299,189
1,300,189
1,300,189
1,299,189
1,300,189
1,299,189
1,300,189
1,300,189
1,300,189
1,300,189
1,300,189
1,300,189
1,300,189
1,300,189
1,300,189
1,300,189
1,300,189
1,300,189
1,300,189
1,300,189
1,300,189
1,300,189
1,300,189
1,300,189
1,300,189
1,300,189
1,300,189
1,300,189
1,300,189
1,300,189
1,300,189
1,300,189
1,298,189
1,299,190
1,312,192
1,316,192
1,322,193
1,324,193
1,325,193
1,326,194
1,325,194
1,326,193
1,326,194
1,327,194
1,326,193
1,327,194
1,327,194
1,327,194
1,327,194
1,326,193
1,327,194
1,327,194
1,327,193
1,327,194
1,326,193
1,327,194
1,327,194
1,327,194
1,327,192
1,330,192
1,333,191
1,337,191
1,340,190
1,341,189
1,341,189
1,342,189
1,341,188
1,341,189
1,342,188
1,342,188
1,343,189
1,344,189
1,347,189
1,347,189
1,349,190
1,350,189
1,350,189
1,350,189
1,350,189
1,350,189
1,350,189
1,350,189
1,350,189
1,350,189
1,350,189
1,350,189
1,350,189
1,350,189
1,350,189
1,349,190
1,350,189
1,350,189
1,350,189
1,350,189
1,350,189
1,350,189
1,350,189
1,350,189
1,350,189
1,350,189
1,350,189
1,350,189
1,350,189
1,350,189
1,350,189
1,350,189
1,350,189
1,350,189
1,350,189
1,350,189
1,350,189
1,350,189
1,350,189
1,350,189
1,350,189
1,350,189
1,350,189
1,350,189
1,350,189
1,350,189
1,351,190
1,351,190
1,351,190
1,351,190
1,351,190
1,351,190
1,351,190
1,351,190
1,351,190
1,351,190
1,351,190
1,351,190
1,351,190
1,351,190
1,351,190
1,351,190
1,351,190
1,351,190
1,351,190
1,351,190
1,351,190
1,351,190
1,351,190
1,351,190
1,351,190
1,351,190
1,351,190
1,351,190
1,350,189
1,351,190
1,350,189
1,350,190
1,350,189
1,350,189
1,350,189
1,350,189
1,350,189
1,350,189
1,350,189
1,350,189
1,350,189
1,350,189
1,350,189
1,350,189
1,350,189
1,350,189
1,350,189
